 sweep_vcmfb            sweep_voutp            sweep_voutn            sweep_voutcm           sweep_vod             
 5.856999999999518e-01  3.582728211053521e-07  3.582728211052621e-07  3.582728211053071e-07  8.999725064576941e-20 
 5.857999999999518e-01  3.582728199403273e-07  3.582728199372619e-07  3.582728199387946e-07  3.065465175672516e-18 
 5.858999999999518e-01  3.582728187411581e-07  3.582728187425385e-07  3.582728187418483e-07 -1.380399006228493e-18 
 5.859999999999518e-01  3.582728175669355e-07  3.582728175643487e-07  3.582728175656421e-07  2.586838620914633e-18 
 5.860999999999518e-01  3.582728163973098e-07  3.582728163995571e-07  3.582728163984335e-07 -2.247337227743269e-18 
 5.861999999999518e-01  3.582728151759528e-07  3.582728151769726e-07  3.582728151764627e-07 -1.019880608053381e-18 
 5.862999999999517e-01  3.582728139902529e-07  3.582728139879731e-07  3.582728139891130e-07  2.279789177534949e-18 
 5.863999999999517e-01  3.582728128403861e-07  3.582728128376033e-07  3.582728128389947e-07  2.782820869085597e-18 
 5.864999999999517e-01  3.582728116552180e-07  3.582728116566501e-07  3.582728116559340e-07 -1.432120955570208e-18 
 5.865999999999517e-01  3.582728104770952e-07  3.582728104751657e-07  3.582728104761304e-07  1.929541053845296e-18 
 5.866999999999517e-01  3.582728093046678e-07  3.582728093042442e-07  3.582728093044560e-07  4.235694131863536e-19 
 5.867999999999517e-01  3.582728081074465e-07  3.582728081082376e-07  3.582728081078421e-07 -7.910758331763131e-19 
 5.868999999999517e-01  3.582728068985694e-07  3.582728068976347e-07  3.582728068981021e-07  9.347008572951204e-19 
 5.869999999999517e-01  3.582728057573514e-07  3.582728057594012e-07  3.582728057583763e-07 -2.049766792796203e-18 
 5.870999999999517e-01  3.582728045820615e-07  3.582728045843122e-07  3.582728045831868e-07 -2.250778299091490e-18 
 5.871999999999516e-01  3.582728033578783e-07  3.582728033599489e-07  3.582728033589136e-07 -2.070572039563137e-18 
 5.872999999999516e-01  3.582728022077251e-07  3.582728022099772e-07  3.582728022088512e-07 -2.252101788071574e-18 
 5.873999999999516e-01  3.582728010033104e-07  3.582728010028368e-07  3.582728010030736e-07  4.735972966335607e-19 
 5.874999999999516e-01  3.582727998243760e-07  3.582727998231975e-07  3.582727998237867e-07  1.178540466985952e-18 
 5.875999999999516e-01  3.582727986772851e-07  3.582727986782600e-07  3.582727986777726e-07 -9.748290431712929e-19 
 5.876999999999516e-01  3.582727974687995e-07  3.582727974679591e-07  3.582727974683793e-07  8.403625627946727e-19 
 5.877999999999516e-01  3.582727962982850e-07  3.582727962999993e-07  3.582727962991422e-07 -1.714341745683500e-18 
 5.878999999999516e-01  3.582727950959758e-07  3.582727950980153e-07  3.582727950969956e-07 -2.039443578751542e-18 
 5.879999999999516e-01  3.582727939353820e-07  3.582727939377319e-07  3.582727939365569e-07 -2.349881153920243e-18 
 5.880999999999516e-01  3.582727927616904e-07  3.582727927626124e-07  3.582727927621514e-07 -9.219424235271025e-19 
 5.881999999999515e-01  3.582727915466467e-07  3.582727915477130e-07  3.582727915471799e-07 -1.066255661915554e-18 
 5.882999999999515e-01  3.582727903754003e-07  3.582727903759214e-07  3.582727903756608e-07 -5.210840812390049e-19 
 5.883999999999515e-01  3.582727891854886e-07  3.582727891876970e-07  3.582727891865928e-07 -2.208479591287978e-18 
 5.884999999999515e-01  3.582727879998836e-07  3.582727880015477e-07  3.582727880007156e-07 -1.664155043558683e-18 
 5.885999999999515e-01  3.582727868398549e-07  3.582727868376596e-07  3.582727868387573e-07  2.195297641046333e-18 
 5.886999999999515e-01  3.582727856307588e-07  3.582727856286100e-07  3.582727856296844e-07  2.148869647624957e-18 
 5.887999999999515e-01  3.582727844687197e-07  3.582727844671269e-07  3.582727844679233e-07  1.592792517752508e-18 
 5.888999999999515e-01  3.582727832828004e-07  3.582727832822819e-07  3.582727832825412e-07  5.185429823972420e-19 
 5.889999999999515e-01  3.582727821019003e-07  3.582727820997508e-07  3.582727821008255e-07  2.149557861894601e-18 
 5.890999999999514e-01  3.582727808923623e-07  3.582727808910464e-07  3.582727808917043e-07  1.315865683559556e-18 
 5.891999999999514e-01  3.582727797210724e-07  3.582727797197920e-07  3.582727797204322e-07  1.280396178893282e-18 
 5.892999999999514e-01  3.582727785330726e-07  3.582727785333483e-07  3.582727785332105e-07 -2.757621638904782e-19 
 5.893999999999514e-01  3.582727773650948e-07  3.582727773656477e-07  3.582727773653712e-07 -5.528478167610412e-19 
 5.894999999999514e-01  3.582727761477777e-07  3.582727761475806e-07  3.582727761476791e-07  1.971469184734384e-19 
 5.895999999999514e-01  3.582727749550980e-07  3.582727749577628e-07  3.582727749564304e-07 -2.664765652062029e-18 
 5.896999999999514e-01  3.582727738054884e-07  3.582727738078787e-07  3.582727738066835e-07 -2.390326977151636e-18 
 5.897999999999514e-01  3.582727726118690e-07  3.582727726112558e-07  3.582727726115624e-07  6.131989142529101e-19 
 5.898999999999514e-01  3.582727714228301e-07  3.582727714217777e-07  3.582727714223039e-07  1.052385497404265e-18 
 5.899999999999513e-01  3.582727702300455e-07  3.582727702293540e-07  3.582727702296997e-07  6.915494618739328e-19 
 5.900999999999513e-01  3.582727690963421e-07  3.582727690973799e-07  3.582727690968610e-07 -1.037774179064128e-18 
 5.901999999999513e-01  3.582727678641197e-07  3.582727678623952e-07  3.582727678632575e-07  1.724453201491349e-18 
 5.902999999999513e-01  3.582727666994642e-07  3.582727666996987e-07  3.582727666995814e-07 -2.345222472710344e-19 
 5.903999999999513e-01  3.582727655064746e-07  3.582727655055295e-07  3.582727655060020e-07  9.450770108989856e-19 
 5.904999999999513e-01  3.582727643098914e-07  3.582727643094609e-07  3.582727643096762e-07  4.305044954419981e-19 
 5.905999999999513e-01  3.582727631569630e-07  3.582727631554286e-07  3.582727631561958e-07  1.534347244391962e-18 
 5.906999999999513e-01  3.582727619533723e-07  3.582727619534377e-07  3.582727619534050e-07 -6.532741605698791e-20 
 5.907999999999513e-01  3.582727607344312e-07  3.582727607346235e-07  3.582727607345273e-07 -1.922764790267262e-19 
 5.908999999999512e-01  3.582727595737702e-07  3.582727595720477e-07  3.582727595729089e-07  1.722441498241620e-18 
 5.909999999999512e-01  3.582727584077740e-07  3.582727584053938e-07  3.582727584065839e-07  2.380268460902991e-18 
 5.910999999999512e-01  3.582727572020422e-07  3.582727572024623e-07  3.582727572022523e-07 -4.200754022789296e-19 
 5.911999999999512e-01  3.582727559791899e-07  3.582727559819507e-07  3.582727559805703e-07 -2.760850952016189e-18 
 5.912999999999512e-01  3.582727548188043e-07  3.582727548201213e-07  3.582727548194628e-07 -1.316924474743623e-18 
 5.913999999999512e-01  3.582727536292584e-07  3.582727536300417e-07  3.582727536296501e-07 -7.832937179734142e-19 
 5.914999999999512e-01  3.582727524574445e-07  3.582727524559255e-07  3.582727524566850e-07  1.518994772222977e-18 
 5.915999999999512e-01  3.582727512637053e-07  3.582727512647214e-07  3.582727512642134e-07 -1.016121899349940e-18 
 5.916999999999512e-01  3.582727500961594e-07  3.582727500935528e-07  3.582727500948561e-07  2.606638016056703e-18 
 5.917999999999511e-01  3.582727489063015e-07  3.582727489069474e-07  3.582727489066244e-07 -6.458096827222006e-19 
 5.918999999999511e-01  3.582727477047160e-07  3.582727477036055e-07  3.582727477041608e-07  1.110513133409591e-18 
 5.919999999999511e-01  3.582727465103101e-07  3.582727465091067e-07  3.582727465097084e-07  1.203422059811547e-18 
 5.920999999999511e-01  3.582727452945150e-07  3.582727452959151e-07  3.582727452952151e-07 -1.400145461811358e-18 
 5.921999999999511e-01  3.582727441178536e-07  3.582727441202890e-07  3.582727441190713e-07 -2.435484421152130e-18 
 5.922999999999511e-01  3.582727429413780e-07  3.582727429425184e-07  3.582727429419482e-07 -1.140423984359509e-18 
 5.923999999999511e-01  3.582727417480473e-07  3.582727417463003e-07  3.582727417471738e-07  1.747005453711994e-18 
 5.924999999999511e-01  3.582727405755939e-07  3.582727405768181e-07  3.582727405762060e-07 -1.224280246137684e-18 
 5.925999999999511e-01  3.582727393664384e-07  3.582727393680267e-07  3.582727393672325e-07 -1.588345594779423e-18 
 5.926999999999510e-01  3.582727381994322e-07  3.582727382013786e-07  3.582727382004054e-07 -1.946322894112772e-18 
 5.927999999999510e-01  3.582727369976291e-07  3.582727369979792e-07  3.582727369978041e-07 -3.500893050120430e-19 
 5.928999999999510e-01  3.582727358059643e-07  3.582727358036428e-07  3.582727358048035e-07  2.321452610628020e-18 
 5.929999999999510e-01  3.582727346468294e-07  3.582727346444021e-07  3.582727346456157e-07  2.427278789475604e-18 
 5.930999999999510e-01  3.582727334218505e-07  3.582727334201685e-07  3.582727334210095e-07  1.682048614569430e-18 
 5.931999999999510e-01  3.582727322453349e-07  3.582727322456225e-07  3.582727322454787e-07 -2.876206251520384e-19 
 5.932999999999510e-01  3.582727310432615e-07  3.582727310442864e-07  3.582727310437739e-07 -1.024856926618500e-18 
 5.933999999999510e-01  3.582727298710013e-07  3.582727298689970e-07  3.582727298699991e-07  2.004291711440488e-18 
 5.934999999999510e-01  3.582727286623381e-07  3.582727286604508e-07  3.582727286613944e-07  1.887242346041785e-18 
 5.935999999999509e-01  3.582727274780960e-07  3.582727274770123e-07  3.582727274775542e-07  1.083725716452674e-18 
 5.936999999999509e-01  3.582727262788522e-07  3.582727262791981e-07  3.582727262790251e-07 -3.459070798349749e-19 
 5.937999999999509e-01  3.582727250802439e-07  3.582727250817413e-07  3.582727250809926e-07 -1.497342492508789e-18 
 5.938999999999509e-01  3.582727238999752e-07  3.582727238990713e-07  3.582727238995232e-07  9.039429733979486e-19 
 5.939999999999509e-01  3.582727227217272e-07  3.582727227186702e-07  3.582727227201987e-07  3.056994846199973e-18 
 5.940999999999509e-01  3.582727215389047e-07  3.582727215374597e-07  3.582727215381823e-07  1.444985268456633e-18 
 5.941999999999509e-01  3.582727203517036e-07  3.582727203503485e-07  3.582727203510261e-07  1.355093896929270e-18 
 5.942999999999509e-01  3.582727191636378e-07  3.582727191625680e-07  3.582727191631029e-07  1.069802612382181e-18 
 5.943999999999509e-01  3.582727179392434e-07  3.582727179380044e-07  3.582727179386239e-07  1.238997443596228e-18 
 5.944999999999508e-01  3.582727167534250e-07  3.582727167542536e-07  3.582727167538393e-07 -8.286099806515193e-19 
 5.945999999999508e-01  3.582727155570935e-07  3.582727155582994e-07  3.582727155576964e-07 -1.205857279534903e-18 
 5.946999999999508e-01  3.582727144053351e-07  3.582727144042551e-07  3.582727144047951e-07  1.079914068190030e-18 
 5.947999999999508e-01  3.582727132330620e-07  3.582727132338154e-07  3.582727132334387e-07 -7.533828670234968e-19 
 5.948999999999508e-01  3.582727119809324e-07  3.582727119826552e-07  3.582727119817938e-07 -1.722812075156043e-18 
 5.949999999999508e-01  3.582727108472988e-07  3.582727108465741e-07  3.582727108469365e-07  7.246366863760539e-19 
 5.950999999999508e-01  3.582727096526068e-07  3.582727096501142e-07  3.582727096513605e-07  2.492606205532592e-18 
 5.951999999999508e-01  3.582727084264721e-07  3.582727084243869e-07  3.582727084254295e-07  2.085183357903274e-18 
 5.952999999999508e-01  3.582727072738747e-07  3.582727072703031e-07  3.582727072720889e-07  3.571673240775368e-18 
 5.953999999999507e-01  3.582727060463920e-07  3.582727060468806e-07  3.582727060466363e-07 -4.886321314473245e-19 
 5.954999999999507e-01  3.582727048296957e-07  3.582727048309487e-07  3.582727048303222e-07 -1.252973487225924e-18 
 5.955999999999507e-01  3.582727036486190e-07  3.582727036477853e-07  3.582727036482021e-07  8.336392387758417e-19 
 5.956999999999507e-01  3.582727024687337e-07  3.582727024689390e-07  3.582727024688364e-07 -2.052996105907610e-19 
 5.957999999999507e-01  3.582727012834445e-07  3.582727012839355e-07  3.582727012836900e-07 -4.910144116114772e-19 
 5.958999999999507e-01  3.582727000643960e-07  3.582727000652253e-07  3.582727000648107e-07 -8.292981949211634e-19 
 5.959999999999507e-01  3.582726988555234e-07  3.582726988562411e-07  3.582726988558823e-07 -7.176486645612060e-19 
 5.960999999999507e-01  3.582726976688581e-07  3.582726976702225e-07  3.582726976695403e-07 -1.364464198908271e-18 
 5.961999999999507e-01  3.582726964977751e-07  3.582726964953884e-07  3.582726964965818e-07  2.386727087125805e-18 
 5.962999999999506e-01  3.582726952915576e-07  3.582726952912574e-07  3.582726952914075e-07  3.001673006832427e-19 
 5.963999999999506e-01  3.582726941398939e-07  3.582726941371336e-07  3.582726941385137e-07  2.760268616864951e-18 
 5.964999999999506e-01  3.582726929045065e-07  3.582726929017456e-07  3.582726929031260e-07  2.760903891575392e-18 
 5.965999999999506e-01  3.582726916925863e-07  3.582726916926995e-07  3.582726916926429e-07 -1.131847775768559e-19 
 5.966999999999506e-01  3.582726905351480e-07  3.582726905363494e-07  3.582726905357487e-07 -1.201357417002615e-18 
 5.967999999999506e-01  3.582726893425422e-07  3.582726893432930e-07  3.582726893429176e-07 -7.507888286225305e-19 
 5.968999999999506e-01  3.582726881349218e-07  3.582726881326079e-07  3.582726881337649e-07  2.313829314102732e-18 
 5.969999999999506e-01  3.582726869565806e-07  3.582726869568615e-07  3.582726869567210e-07 -2.809502406924107e-19 
 5.970999999999506e-01  3.582726857453056e-07  3.582726857470524e-07  3.582726857461790e-07 -1.746793695475181e-18 
 5.971999999999505e-01  3.582726845500735e-07  3.582726845497343e-07  3.582726845499039e-07  3.392366953753473e-19 
 5.972999999999505e-01  3.582726833630940e-07  3.582726833642132e-07  3.582726833636536e-07 -1.119195221118948e-18 
 5.973999999999505e-01  3.582726821576930e-07  3.582726821581354e-07  3.582726821579142e-07 -4.424158962627617e-19 
 5.974999999999505e-01  3.582726809988323e-07  3.582726809979939e-07  3.582726809984131e-07  8.384567386633505e-19 
 5.975999999999505e-01  3.582726798083296e-07  3.582726798062327e-07  3.582726798072812e-07  2.096883000487224e-18 
 5.976999999999505e-01  3.582726785711598e-07  3.582726785701746e-07  3.582726785706672e-07  9.852051967751581e-19 
 5.977999999999505e-01  3.582726773710586e-07  3.582726773708086e-07  3.582726773709336e-07  2.499276589992220e-19 
 5.978999999999505e-01  3.582726761764827e-07  3.582726761775338e-07  3.582726761770083e-07 -1.051114947983383e-18 
 5.979999999999505e-01  3.582726750149326e-07  3.582726750149518e-07  3.582726750149422e-07 -1.921705999083194e-20 
 5.980999999999504e-01  3.582726738078592e-07  3.582726738050932e-07  3.582726738064762e-07  2.765986089258918e-18 
 5.981999999999504e-01  3.582726726108801e-07  3.582726726105671e-07  3.582726726107236e-07  3.129786740104640e-19 
 5.982999999999504e-01  3.582726714109541e-07  3.582726714123888e-07  3.582726714116715e-07 -1.434767933530378e-18 
 5.983999999999504e-01  3.582726702234942e-07  3.582726702249078e-07  3.582726702242010e-07 -1.413645049408224e-18 
 5.984999999999504e-01  3.582726690270331e-07  3.582726690282994e-07  3.582726690276662e-07 -1.266261316585976e-18 
 5.985999999999504e-01  3.582726678467486e-07  3.582726678470708e-07  3.582726678469097e-07 -3.222430968710579e-19 
 5.986999999999504e-01  3.582726666321794e-07  3.582726666294806e-07  3.582726666308300e-07  2.698858728189014e-18 
 5.987999999999504e-01  3.582726654142513e-07  3.582726654167449e-07  3.582726654154981e-07 -2.493664996716660e-18 
 5.988999999999504e-01  3.582726642187772e-07  3.582726642205439e-07  3.582726642196606e-07 -1.766698969735657e-18 
 5.989999999999503e-01  3.582726630157677e-07  3.582726630155389e-07  3.582726630156533e-07  2.288047748770679e-19 
 5.990999999999503e-01  3.582726618145411e-07  3.582726618128403e-07  3.582726618136907e-07  1.700842158086635e-18 
 5.991999999999503e-01  3.582726606229902e-07  3.582726606213511e-07  3.582726606221706e-07  1.639114632055478e-18 
 5.992999999999503e-01  3.582726594307511e-07  3.582726594282382e-07  3.582726594294946e-07  2.512934996266696e-18 
 5.993999999999503e-01  3.582726582256890e-07  3.582726582280248e-07  3.582726582268569e-07 -2.335799231172140e-18 
 5.994999999999503e-01  3.582726570193973e-07  3.582726570210147e-07  3.582726570202060e-07 -1.617409412782086e-18 
 5.995999999999503e-01  3.582726558486108e-07  3.582726558483627e-07  3.582726558484867e-07  2.481277139863066e-19 
 5.996999999999503e-01  3.582726546656126e-07  3.582726546663410e-07  3.582726546659768e-07 -7.283953950794949e-19 
 5.997999999999503e-01  3.582726534369890e-07  3.582726534341943e-07  3.582726534355916e-07  2.794785209465564e-18 
 5.998999999999503e-01  3.582726522414028e-07  3.582726522392086e-07  3.582726522403057e-07  2.194238849862265e-18 
 5.999999999999502e-01  3.582726510429857e-07  3.582726510448616e-07  3.582726510439237e-07 -1.875966219931462e-18 
 6.000999999999502e-01  3.582726498270757e-07  3.582726498299907e-07  3.582726498285332e-07 -2.914958008857268e-18 
