 time                   tr_vin                 tr_vout                tr_err                 tr_vin_diff            tr_idd                 tr_iout               
 2.964000000000003e-08  1.000000000000000e+00  9.999931310064736e-01 -6.868993526421008e-06  6.868993526421008e-06  7.954132530615024e-04 -2.792455155997689e-13 
 3.014000000000003e-08  1.000000000000000e+00  9.999931309930782e-01 -6.869006921816911e-06  6.869006921816911e-06  7.954132528087893e-04 -2.700839552005618e-13 
 3.064000000000003e-08  1.000000000000000e+00  9.999931309794652e-01 -6.869020534816528e-06  6.869020534816528e-06  7.954132529377195e-04 -2.634259477218841e-13 
 3.114000000000003e-08  1.000000000000000e+00  9.999931309667356e-01 -6.869033264411684e-06  6.869033264411684e-06  7.954132531262452e-04 -2.448208302752156e-13 
 3.164000000000002e-08  1.000000000000000e+00  9.999931309549831e-01 -6.869045016899555e-06  6.869045016899555e-06  7.954132531097558e-04 -2.217326322551111e-13 
 3.214000000000002e-08  1.000000000000000e+00  9.999931309445623e-01 -6.869055437674909e-06  6.869055437674909e-06  7.954132531294011e-04 -2.202360516179185e-13 
 3.264000000000002e-08  1.000000000000000e+00  9.999931309329595e-01 -6.869067040504717e-06  6.869067040504717e-06  7.954132532073138e-04 -2.453004466218558e-13 
 3.314000000000002e-08  1.000000000000000e+00  9.999931309200323e-01 -6.869079967719571e-06  6.869079967719571e-06  7.954132531516383e-04 -2.636513229958846e-13 
 3.364000000000002e-08  1.000000000000000e+00  9.999931309065944e-01 -6.869093405637017e-06  6.869093405637017e-06  7.954132531883430e-04 -2.482070105003255e-13 
 3.414000000000001e-08  1.000000000000000e+00  9.999931308952116e-01 -6.869104788420621e-06  6.869104788420621e-06  7.954132532074697e-04 -2.129452170152062e-13 
 3.464000000000001e-08  1.000000000000000e+00  9.999931308852998e-01 -6.869114700158718e-06  6.869114700158718e-06  7.954132530941915e-04 -2.007527477587705e-13 
 3.514000000000001e-08  1.000000000000000e+00  9.999931308751363e-01 -6.869124863695397e-06  6.869124863695397e-06  7.954132530733898e-04 -2.183364600227867e-13 
 3.564000000000001e-08  1.000000000000000e+00  9.999931308634662e-01 -6.869136533804721e-06  6.869136533804721e-06  7.954132530719629e-04 -2.339495264180879e-13 
 3.614000000000000e-08  1.000000000000000e+00  9.999931308517414e-01 -6.869148258648039e-06  6.869148258648039e-06  7.954132529860347e-04 -2.409406008041530e-13 
 3.664000000000000e-08  1.000000000000000e+00  9.999931308393721e-01 -6.869160627864801e-06  6.869160627864801e-06  7.954132529739975e-04 -2.503308671464321e-13 
 3.714000000000000e-08  1.000000000000000e+00  9.999931308267083e-01 -6.869173291734754e-06  6.869173291734754e-06  7.954132526667485e-04 -2.582178915133691e-13 
 3.764000000000000e-08  1.000000000000000e+00  9.999931308135503e-01 -6.869186449653952e-06  6.869186449653952e-06  7.954132529426195e-04 -2.629785278429620e-13 
 3.814000000000000e-08  1.000000000000000e+00  9.999931308004104e-01 -6.869199589587538e-06  6.869199589587538e-06  7.954132527752478e-04 -2.424538347867192e-13 
 3.863999999999999e-08  1.000000000000000e+00  9.999931307893050e-01 -6.869210695037431e-06  6.869210695037431e-06  7.954132530699715e-04 -2.289102241093159e-13 
 3.913999999999999e-08  1.000000000000000e+00  9.999931307775194e-01 -6.869222480609949e-06  6.869222480609949e-06  7.954132528587862e-04 -2.197808601778190e-13 
 3.963999999999999e-08  1.000000000000000e+00  9.999931307673269e-01 -6.869232673123449e-06  6.869232673123449e-06  7.954132530158551e-04 -1.826550022343626e-13 
 4.013999999999999e-08  1.000000000000000e+00  9.999931307592539e-01 -6.869240746110172e-06  6.869240746110172e-06  7.954132529980138e-04 -1.636457636067243e-13 
 4.063999999999999e-08  1.000000000000000e+00  9.999931307509623e-01 -6.869249037699809e-06  6.869249037699809e-06  7.954132530183174e-04 -1.743238886575690e-13 
 4.113999999999998e-08  1.000000000000000e+00  9.999931307418215e-01 -6.869258178499038e-06  6.869258178499038e-06  7.954132531332900e-04 -1.670108495943635e-13 
 4.163999999999998e-08  1.000000000000000e+00  9.999931307342612e-01 -6.869265738784769e-06  6.869265738784769e-06  7.954132528699550e-04 -1.794342452399278e-13 
 4.213999999999998e-08  1.000000000000000e+00  9.999931307238781e-01 -6.869276121923562e-06  6.869276121923562e-06  7.954132531622623e-04 -1.906197422130260e-13 
 4.263999999999998e-08  1.000000000000000e+00  9.999931307151992e-01 -6.869284800758990e-06  6.869284800758990e-06  7.954132530101419e-04 -1.665090287872365e-13 
 4.313999999999997e-08  1.000000000000000e+00  9.999931307072272e-01 -6.869292772826441e-06  6.869292772826441e-06  7.954132529716206e-04 -1.557665108009589e-13 
 4.363999999999997e-08  1.000000000000000e+00  9.999931306996226e-01 -6.869300377410070e-06  6.869300377410070e-06  7.954132528662293e-04 -1.540001459687817e-13 
 4.413999999999997e-08  1.000000000000000e+00  9.999931306918272e-01 -6.869308172841038e-06  6.869308172841038e-06  7.954132528473648e-04 -1.498301482882881e-13 
 4.463999999999997e-08  1.000000000000000e+00  9.999931306846396e-01 -6.869315360424899e-06  6.869315360424899e-06  7.954132528387522e-04 -1.693278850467459e-13 
 4.513999999999997e-08  1.000000000000000e+00  9.999931306748944e-01 -6.869325105629542e-06  6.869325105629542e-06  7.954132531093648e-04 -1.836630847407163e-13 
 4.563999999999996e-08  1.000000000000000e+00  9.999931306662733e-01 -6.869333726733373e-06  6.869333726733373e-06  7.954132529525087e-04 -1.798861060109433e-13 
 4.613999999999996e-08  1.000000000000000e+00  9.999931306569058e-01 -6.869343094240143e-06  6.869343094240143e-06  7.954132529403011e-04 -1.787991976698340e-13 
 4.663999999999996e-08  1.000000000000000e+00  9.999931306483933e-01 -6.869351606653140e-06  6.869351606653140e-06  7.954132528395788e-04 -1.813649230797440e-13 
 4.713999999999996e-08  1.000000000000000e+00  9.999931306387693e-01 -6.869361230732451e-06  6.869361230732451e-06  7.954132531649541e-04 -1.857403120197856e-13 
 4.763999999999996e-08  1.000000000000000e+00  9.999931306298193e-01 -6.869370180684342e-06  6.869370180684342e-06  7.954132528965198e-04 -1.667710414210427e-13 
 4.813999999999995e-08  1.000000000000000e+00  9.999931306220922e-01 -6.869377907836594e-06  6.869377907836594e-06  7.954132529954325e-04 -1.671995875085451e-13 
 4.863999999999995e-08  1.000000000000000e+00  9.999931306130994e-01 -6.869386900643093e-06  6.869386900643093e-06  7.954132530411033e-04 -1.859379317181728e-13 
 4.913999999999995e-08  1.000000000000000e+00  9.999931306034984e-01 -6.869396501629765e-06  6.869396501629765e-06  7.954132528814967e-04 -1.785416259281151e-13 
 4.963999999999995e-08  1.000000000000000e+00  9.999931305952452e-01 -6.869404754805686e-06  6.869404754805686e-06  7.954132529275399e-04 -1.705580121580398e-13 
 5.013999999999994e-08  1.000000000000000e+00  9.999931305864426e-01 -6.869413557430981e-06  6.869413557430981e-06  7.954132528994579e-04 -1.684385964040350e-13 
 5.063999999999994e-08  1.000000000000000e+00  9.999931305784013e-01 -6.869421598665326e-06  6.869421598665326e-06  7.954132530400481e-04 -1.683420070008870e-13 
 5.113999999999994e-08  1.000000000000000e+00  9.999931305696084e-01 -6.869430391631681e-06  6.869430391631681e-06  7.954132529589763e-04 -1.538025262703941e-13 
 5.163999999999994e-08  1.000000000000000e+00  9.999931305630211e-01 -6.869436978917953e-06  6.869436978917953e-06  7.954132530510141e-04 -1.206157396183056e-13 
 5.213999999999994e-08  1.000000000000000e+00  9.999931305575468e-01 -6.869442453205643e-06  6.869442453205643e-06  7.954132529573870e-04 -1.077571365470934e-13 
 5.263999999999993e-08  1.000000000000000e+00  9.999931305522454e-01 -6.869447754631608e-06  6.869447754631608e-06  7.954132527691327e-04 -1.140576522118443e-13 
 5.313999999999993e-08  1.000000000000000e+00  9.999931305461410e-01 -6.869453858970864e-06  6.869453858970864e-06  7.954132529826885e-04 -1.431899043780040e-13 
 5.363999999999993e-08  1.000000000000000e+00  9.999931305379264e-01 -6.869462073622046e-06  6.869462073622046e-06  7.954132530523818e-04 -1.516109460197934e-13 
 5.413999999999993e-08  1.000000000000000e+00  9.999931305309799e-01 -6.869469020065466e-06  6.869469020065466e-06  7.954132529852377e-04 -1.565925167312782e-13 
 5.463999999999993e-08  1.000000000000000e+00  9.999931305222671e-01 -6.869477732873719e-06  6.869477732873719e-06  7.954132529391289e-04 -1.845223973617777e-13 
 5.513999999999992e-08  1.000000000000000e+00  9.999931305125277e-01 -6.869487472305202e-06  6.869487472305202e-06  7.954132528086449e-04 -1.979538755136926e-13 
 5.563999999999992e-08  1.000000000000000e+00  9.999931305024717e-01 -6.869497528261270e-06  6.869497528261270e-06  7.954132527644138e-04 -1.868138976846008e-13 
 5.613999999999992e-08  1.000000000000000e+00  9.999931304938463e-01 -6.869506153694971e-06  6.869506153694971e-06  7.954132530377687e-04 -1.718536424277781e-13 
 5.663999999999992e-08  1.000000000000000e+00  9.999931304852864e-01 -6.869514713625513e-06  6.869514713625513e-06  7.954132531555251e-04 -1.723010623067019e-13 
 5.713999999999991e-08  1.000000000000000e+00  9.999931304766162e-01 -6.869523383801202e-06  6.869523383801202e-06  7.954132530429135e-04 -1.658617687638733e-13 
 5.763999999999991e-08  1.000000000000000e+00  9.999931304687002e-01 -6.869531299802389e-06  6.869531299802389e-06  7.954132530425449e-04 -1.423472451023167e-13 
 5.813999999999991e-08  1.000000000000000e+00  9.999931304623815e-01 -6.869537618525712e-06  6.869537618525712e-06  7.954132533299214e-04 -1.290090256844671e-13 
 5.863999999999991e-08  1.000000000000000e+00  9.999931304557993e-01 -6.869544200704958e-06  6.869544200704958e-06  7.954132530426187e-04 -1.267141946925688e-13 
 5.913999999999991e-08  1.000000000000000e+00  9.999931304497101e-01 -6.869550289945181e-06  6.869550289945181e-06  7.954132531567990e-04 -1.377031821903231e-13 
 5.963999999999990e-08  1.000000000000000e+00  9.999931304420290e-01 -6.869557971023177e-06  6.869557971023177e-06  7.954132531581029e-04 -1.317546072243721e-13 
 6.013999999999990e-08  1.000000000000000e+00  9.999931304365346e-01 -6.869563465405903e-06  6.869563465405903e-06  7.954132531140062e-04 -1.194500054424385e-13 
 6.063999999999990e-08  1.000000000000000e+00  9.999931304300840e-01 -6.869569916023721e-06  6.869569916023721e-06  7.954132532164640e-04 -1.275235472775181e-13 
 6.113999999999990e-08  1.000000000000000e+00  9.999931304237822e-01 -6.869576217760631e-06  6.869576217760631e-06  7.954132531993740e-04 -1.150723960563492e-13 
 6.163999999999990e-08  1.000000000000000e+00  9.999931304185767e-01 -6.869581423263327e-06  6.869581423263327e-06  7.954132531040282e-04 -1.040545427599687e-13 
 6.213999999999989e-08  1.000000000000000e+00  9.999931304133768e-01 -6.869586623214907e-06  6.869586623214907e-06  7.954132530772318e-04 -8.372413873302004e-14 
 6.263999999999989e-08  1.000000000000000e+00  9.999931304102043e-01 -6.869589795677200e-06  6.869589795677200e-06  7.954132535061361e-04 -7.635780896465781e-14 
 6.313999999999989e-08  1.000000000000000e+00  9.999931304057410e-01 -6.869594258995804e-06  6.869594258995804e-06  7.954132532234716e-04 -8.019140906867765e-14 
 6.363999999999989e-08  1.000000000000000e+00  9.999931304021852e-01 -6.869597814818107e-06  6.869597814818107e-06  7.954132535059068e-04 -7.239431276673303e-14 
 6.413999999999988e-08  1.000000000000000e+00  9.999931303985016e-01 -6.869601498427080e-06  6.869601498427080e-06  7.954132535031998e-04 -9.155898261781984e-14 
 6.463999999999988e-08  1.000000000000000e+00  9.999931303930293e-01 -6.869606970716369e-06  6.869606970716369e-06  7.954132532188462e-04 -1.152922202152196e-13 
 6.513999999999988e-08  1.000000000000000e+00  9.999931303869724e-01 -6.869613027649102e-06  6.869613027649102e-06  7.954132531058271e-04 -1.217226319738532e-13 
 6.563999999999988e-08  1.000000000000000e+00  9.999931303808570e-01 -6.869619142979566e-06  6.869619142979566e-06  7.954132532784799e-04 -1.070099564515219e-13 
 6.613999999999988e-08  1.000000000000000e+00  9.999931303762714e-01 -6.869623728644747e-06  6.869623728644747e-06  7.954132532779288e-04 -9.938161404932331e-14 
 6.663999999999987e-08  1.000000000000000e+00  9.999931303709189e-01 -6.869629081140971e-06  6.869629081140971e-06  7.954132532752454e-04 -9.954259638788773e-14 
 6.713999999999987e-08  1.000000000000000e+00  9.999931303663171e-01 -6.869633682904386e-06  6.869633682904386e-06  7.954132528791124e-04 -8.766876113952868e-14 
 6.763999999999987e-08  1.000000000000000e+00  9.999931303621520e-01 -6.869637848017085e-06  6.869637848017085e-06  7.954132531741631e-04 -8.832490294707780e-14 
 6.813999999999987e-08  1.000000000000000e+00  9.999931303574846e-01 -6.869642515394681e-06  6.869642515394681e-06  7.954132533501423e-04 -1.105382452237805e-13 
 6.863999999999987e-08  1.000000000000000e+00  9.999931303510982e-01 -6.869648901841607e-06  6.869648901841607e-06  7.954132530035921e-04 -1.017685935522545e-13 
 6.913999999999986e-08  1.000000000000000e+00  9.999931303473077e-01 -6.869652692254036e-06  6.869652692254036e-06  7.954132533510359e-04 -7.245648525610936e-14 
 6.963999999999986e-08  1.000000000000000e+00  9.999931303438525e-01 -6.869656147490133e-06  6.869656147490133e-06  7.954132531750452e-04 -7.626899112267140e-14 
 7.013999999999986e-08  1.000000000000000e+00  9.999931303396808e-01 -6.869660319153148e-06  6.869660319153148e-06  7.954132533285437e-04 -8.033129716977865e-14 
 7.063999999999986e-08  1.000000000000000e+00  9.999931303358194e-01 -6.869664180619850e-06  6.869664180619850e-06  7.954132532900854e-04 -7.994827022628303e-14 
 7.113999999999985e-08  1.000000000000000e+00  9.999931303316860e-01 -6.869668313980171e-06  6.869668313980171e-06  7.954132533294085e-04 -8.989697874994078e-14 
 7.163999999999985e-08  1.000000000000000e+00  9.999931303268297e-01 -6.869673170317725e-06  6.869673170317725e-06  7.954132531777986e-04 -1.004796246206785e-13 
 7.213999999999985e-08  1.000000000000000e+00  9.999931303216381e-01 -6.869678361942633e-06  6.869678361942633e-06  7.954132530450697e-04 -9.997780381354043e-14 
 7.263999999999985e-08  1.000000000000000e+00  9.999931303168319e-01 -6.869683168098106e-06  6.869683168098106e-06  7.954132532887319e-04 -8.120726313620766e-14 
 7.313999999999985e-08  1.000000000000000e+00  9.999931303135173e-01 -6.869686482668946e-06  6.869686482668946e-06  7.954132530673785e-04 -7.182032746299479e-14 
 7.363999999999984e-08  1.000000000000000e+00  9.999931303096499e-01 -6.869690350130853e-06  6.869690350130853e-06  7.954132531734604e-04 -9.361178499033024e-14 
 7.413999999999984e-08  1.000000000000000e+00  9.999931303041562e-01 -6.869695843847445e-06  6.869695843847445e-06  7.954132532375524e-04 -1.139355276791367e-13 
 7.463999999999984e-08  1.000000000000000e+00  9.999931302982563e-01 -6.869701743683621e-06  6.869701743683621e-06  7.954132531750664e-04 -1.125610715746480e-13 
 7.513999999999984e-08  1.000000000000000e+00  9.999931302929000e-01 -6.869707099954603e-06  6.869707099954603e-06  7.954132531030834e-04 -1.071265298691064e-13 
 7.563999999999984e-08  1.000000000000000e+00  9.999931302875437e-01 -6.869712456336607e-06  6.869712456336607e-06  7.954132532345820e-04 -1.051625453385436e-13 
 7.613999999999983e-08  1.000000000000000e+00  9.999931302823838e-01 -6.869717616209137e-06  6.869717616209137e-06  7.954132532956389e-04 -1.004329952536434e-13 
 7.663999999999983e-08  1.000000000000000e+00  9.999931302775004e-01 -6.869722499636133e-06  6.869722499636133e-06  7.954132532324075e-04 -9.510614518149099e-14 
 7.713999999999983e-08  1.000000000000000e+00  9.999931302728732e-01 -6.869727126823655e-06  6.869727126823655e-06  7.954132532972282e-04 -6.903255744816834e-14 
 7.763999999999983e-08  1.000000000000000e+00  9.999931302705971e-01 -6.869729402891878e-06  6.869729402891878e-06  7.954132533488848e-04 -6.112887973586569e-14 
 7.813999999999982e-08  1.000000000000000e+00  9.999931302667603e-01 -6.869733239711628e-06  6.869733239711628e-06  7.954132534119489e-04 -6.412315123326757e-14 
 7.863999999999982e-08  1.000000000000000e+00  9.999931302641848e-01 -6.869735815207001e-06  6.869735815207001e-06  7.954132533482003e-04 -4.889644245054291e-14 
 7.913999999999982e-08  1.000000000000000e+00  9.999931302618706e-01 -6.869738129355873e-06  6.869738129355873e-06  7.954132532730459e-04 -4.146682996975092e-14 
 7.963999999999982e-08  1.000000000000000e+00  9.999931302600381e-01 -6.869739961889998e-06  6.869739961889998e-06  7.954132532879852e-04 -5.059064278612042e-14 
 8.013999999999982e-08  1.000000000000000e+00  9.999931302568116e-01 -6.869743188420152e-06  6.869743188420152e-06  7.954132533273348e-04 -5.955902437903923e-14 
 8.063999999999981e-08  1.000000000000000e+00  9.999931302540822e-01 -6.869745917792436e-06  6.869745917792436e-06  7.954132529503549e-04 -7.073008845283283e-14 
 8.113999999999981e-08  1.000000000000000e+00  9.999931302497386e-01 -6.869750261428997e-06  6.869750261428997e-06  7.954132532733413e-04 -8.067546630741500e-14 
 8.163999999999981e-08  1.000000000000000e+00  9.999931302460147e-01 -6.869753985339067e-06  6.869753985339067e-06  7.954132529743181e-04 -6.822986620136478e-14 
 8.213999999999981e-08  1.000000000000000e+00  9.999931302429156e-01 -6.869757084415617e-06  6.869757084415617e-06  7.954132532730097e-04 -6.761591286874755e-14 
 8.263999999999981e-08  1.000000000000000e+00  9.999931302392531e-01 -6.869760746930353e-06  6.869760746930353e-06  7.954132534002184e-04 -6.057598866959117e-14 
 8.313999999999980e-08  1.000000000000000e+00  9.999931302368580e-01 -6.869763142014484e-06  6.869763142014484e-06  7.954132533852471e-04 -4.164668609974287e-14 
 8.363999999999980e-08  1.000000000000000e+00  9.999931302350884e-01 -6.869764911598963e-06  6.869764911598963e-06  7.954132532798844e-04 -2.321254299886606e-14 
 8.413999999999980e-08  1.000000000000000e+00  9.999931302345367e-01 -6.869765463268784e-06  6.869765463268784e-06  7.954132534193566e-04 -1.443067887407802e-14 
 8.463999999999980e-08  1.000000000000000e+00  9.999931302336453e-01 -6.869766354666851e-06  6.869766354666851e-06  7.954132533929887e-04 -3.135713910749723e-14 
 8.513999999999979e-08  1.000000000000000e+00  9.999931302314010e-01 -6.869768598982695e-06  6.869768598982695e-06  7.954132533925204e-04 -5.100475597429951e-14 
 8.563999999999979e-08  1.000000000000000e+00  9.999931302285449e-01 -6.869771455142448e-06  6.869771455142448e-06  7.954132533916095e-04 -5.389133583833167e-14 
 8.613999999999979e-08  1.000000000000000e+00  9.999931302260119e-01 -6.869773988116279e-06  6.869773988116279e-06  7.954132533904144e-04 -6.019629239517479e-14 
 8.663999999999979e-08  1.000000000000000e+00  9.999931302225252e-01 -6.869777474771688e-06  6.869777474771688e-06  7.954132534469042e-04 -5.036082662001763e-14 
 8.713999999999979e-08  1.000000000000000e+00  9.999931302209758e-01 -6.869779024198941e-06  6.869779024198941e-06  7.954132534468950e-04 -4.609423953639583e-14 
 8.763999999999978e-08  1.000000000000000e+00  9.999931302179158e-01 -6.869782084195641e-06  6.869782084195641e-06  7.954132533520146e-04 -5.423106408385897e-14 
 8.813999999999978e-08  1.000000000000000e+00  9.999931302155527e-01 -6.869784447305349e-06  6.869784447305349e-06  7.954132536179993e-04 -5.752842646701456e-14 
 8.863999999999978e-08  1.000000000000000e+00  9.999931302121630e-01 -6.869787837038288e-06  6.869787837038288e-06  7.954132534391933e-04 -6.271094754594417e-14 
 8.913999999999978e-08  1.000000000000000e+00  9.999931302092816e-01 -6.869790718400104e-06  6.869790718400104e-06  7.954132534459886e-04 -6.550093800682497e-14 
 8.963999999999978e-08  1.000000000000000e+00  9.999931302056129e-01 -6.869794387132089e-06  6.869794387132089e-06  7.954132531788855e-04 -8.059997114173048e-14 
 9.013999999999977e-08  1.000000000000000e+00  9.999931302012216e-01 -6.869798778397218e-06  6.869798778397218e-06  7.954132536343281e-04 -8.513967308943125e-14 
 9.063999999999977e-08  1.000000000000000e+00  9.999931301970989e-01 -6.869802901099398e-06  6.869802901099398e-06  7.954132534467274e-04 -6.414757613982145e-14 
 9.113999999999977e-08  1.000000000000000e+00  9.999931301948068e-01 -6.869805193154832e-06  6.869805193154832e-06  7.954132534651754e-04 -4.605427150750096e-14 
 9.163999999999977e-08  1.000000000000000e+00  9.999931301924935e-01 -6.869807506526548e-06  6.869807506526548e-06  7.954132536175646e-04 -4.259592678579192e-14 
 9.213999999999976e-08  1.000000000000000e+00  9.999931301905473e-01 -6.869809452747511e-06  6.869809452747511e-06  7.954132534645284e-04 -3.622546707049199e-14 
 9.263999999999976e-08  1.000000000000000e+00  9.999931301888709e-01 -6.869811129073256e-06  6.869811129073256e-06  7.954132534746130e-04 -4.721889546030638e-14 
 9.313999999999976e-08  1.000000000000000e+00  9.999931301858254e-01 -6.869814174637057e-06  6.869814174637057e-06  7.954132536463549e-04 -7.053690964654976e-14 
 9.363999999999976e-08  1.000000000000000e+00  9.999931301818172e-01 -6.869818182764220e-06  6.869818182764220e-06  7.954132536177794e-04 -8.269496198920990e-14 
 9.413999999999976e-08  1.000000000000000e+00  9.999931301775559e-01 -6.869822444133256e-06  6.869822444133256e-06  7.954132534662743e-04 -8.122169603553160e-14 
 9.463999999999975e-08  1.000000000000000e+00  9.999931301736951e-01 -6.869826304933824e-06  6.869826304933824e-06  7.954132534519757e-04 -7.632006138180798e-14 
 9.513999999999975e-08  1.000000000000000e+00  9.999931301699239e-01 -6.869830076139394e-06  6.869830076139394e-06  7.954132537827407e-04 -6.807998609304160e-14 
 9.563999999999975e-08  1.000000000000000e+00  9.999931301668871e-01 -6.869833112932433e-06  6.869833112932433e-06  7.954132537334520e-04 -4.560796185160069e-14 
 9.613999999999975e-08  1.000000000000000e+00  9.999931301653631e-01 -6.869834636935579e-06  6.869834636935579e-06  7.954132533537873e-04 -2.986055847031808e-14 
 9.663999999999975e-08  1.000000000000000e+00  9.999931301639010e-01 -6.869836098988280e-06  6.869836098988280e-06  7.954132537333368e-04 -2.615463401411709e-14 
 9.713999999999974e-08  1.000000000000000e+00  9.999931301627476e-01 -6.869837252398980e-06  6.869837252398980e-06  7.954132534678907e-04 -2.439271007404093e-14 
 9.763999999999974e-08  1.000000000000000e+00  9.999931301614617e-01 -6.869838538259287e-06  6.869838538259287e-06  7.954132537338062e-04 -3.140265825151339e-14 
 9.813999999999974e-08  1.000000000000000e+00  9.999931301596073e-01 -6.869840392664806e-06  6.869840392664806e-06  7.954132536156253e-04 -3.070987908416480e-14 
 9.863999999999974e-08  1.000000000000000e+00  9.999931301583908e-01 -6.869841609247196e-06  6.869841609247196e-06  7.954132537432428e-04 -4.015565657770179e-14 
 9.913999999999973e-08  1.000000000000000e+00  9.999931301555918e-01 -6.869844408230463e-06  6.869844408230463e-06  7.954132536332495e-04 -5.730083074695291e-14 
 9.963999999999973e-08  1.000000000000000e+00  9.999931301526607e-01 -6.869847339330271e-06  6.869847339330271e-06  7.954132533724475e-04 -5.739519970404730e-14 
 1.001399999999997e-07  1.000000000000000e+00  9.999931301498522e-01 -6.869850147750434e-06  6.869850147750434e-06  7.954132536693622e-04 -5.128897306860857e-14 
 1.006399999999997e-07  1.000000000000000e+00  9.999931301475318e-01 -6.869852468227577e-06  6.869852468227577e-06  7.954132533729376e-04 -3.687383731687194e-14 
 1.011399999999997e-07  1.000000000000000e+00  9.999931301461649e-01 -6.869853835134165e-06  6.869853835134165e-06  7.954132533873593e-04 -4.765410288599965e-14 
 1.016399999999997e-07  1.000000000000000e+00  9.999931301427664e-01 -6.869857233637866e-06  6.869857233637866e-06  7.954132537910446e-04 -6.483147352299289e-14 
 1.021399999999997e-07  1.000000000000000e+00  9.999931301396817e-01 -6.869860318281518e-06  6.869860318281518e-06  7.954132534118171e-04 -6.459277557269599e-14 
 1.026399999999997e-07  1.000000000000000e+00  9.999931301363071e-01 -6.869863692915423e-06  6.869863692915423e-06  7.954132534860637e-04 -5.228706356772001e-14 
 1.031399999999997e-07  1.000000000000000e+00  9.999931301344530e-01 -6.869865546987874e-06  6.869865546987874e-06  7.954132537122662e-04 -5.018763182816662e-14 
 1.036399999999997e-07  1.000000000000000e+00  9.999931301312883e-01 -6.869868711678606e-06  6.869868711678606e-06  7.954132535172489e-04 -7.144507208067267e-14 
 1.041399999999997e-07  1.000000000000000e+00  9.999931301273085e-01 -6.869872691495083e-06  6.869872691495083e-06  7.954132537847096e-04 -5.842770711695504e-14 
 1.046399999999997e-07  1.000000000000000e+00  9.999931301254456e-01 -6.869874554449318e-06  6.869874554449318e-06  7.954132537912817e-04 -5.252687174106546e-14 
 1.051399999999997e-07  1.000000000000000e+00  9.999931301220558e-01 -6.869877944182257e-06  6.869877944182257e-06  7.954132535026692e-04 -6.985523270941575e-14 
 1.056399999999997e-07  1.000000000000000e+00  9.999931301184600e-01 -6.869881539972589e-06  6.869881539972589e-06  7.954132537887544e-04 -4.898526029249540e-14 
 1.061399999999997e-07  1.000000000000000e+00  9.999931301171573e-01 -6.869882842708286e-06  6.869882842708286e-06  7.954132535013983e-04 -1.408539951340753e-14 
 1.066399999999997e-07  1.000000000000000e+00  9.999931301170515e-01 -6.869882948512540e-06  6.869882948512540e-06  7.954132535103961e-04 -4.308775558566361e-15 
 1.071399999999997e-07  1.000000000000000e+00  9.999931301167264e-01 -6.869883273585842e-06  6.869883273585842e-06  7.954132535037888e-04 -1.129318860648003e-14 
 1.076399999999997e-07  1.000000000000000e+00  9.999931301159222e-01 -6.869884077831401e-06  6.869884077831401e-06  7.954132532222718e-04 -3.019695604680886e-14 
 1.081399999999997e-07  1.000000000000000e+00  9.999931301137067e-01 -6.869886293281446e-06  6.869886293281446e-06  7.954132538063213e-04 -4.491629290725964e-14 
 1.086399999999997e-07  1.000000000000000e+00  9.999931301114305e-01 -6.869888569460691e-06  6.869888569460691e-06  7.954132532036376e-04 -2.846167745929881e-14 
 1.091399999999997e-07  1.000000000000000e+00  9.999931301108606e-01 -6.869889139449192e-06  6.869889139449192e-06  7.954132538264735e-04 -2.269628929241109e-14 
 1.096399999999997e-07  1.000000000000000e+00  9.999931301091609e-01 -6.869890839089621e-06  6.869890839089621e-06  7.954132532042513e-04 -3.216094057734127e-14 
 1.101399999999997e-07  1.000000000000000e+00  9.999931301076445e-01 -6.869892355543250e-06  6.869892355543250e-06  7.954132535023103e-04 -2.851940905657008e-14 
 1.106399999999997e-07  1.000000000000000e+00  9.999931301063090e-01 -6.869893691030526e-06  6.869893691030526e-06  7.954132535085249e-04 -2.147171329626239e-14 
 1.111399999999997e-07  1.000000000000000e+00  9.999931301054973e-01 -6.869894502714580e-06  6.869894502714580e-06  7.954132537277833e-04 -7.901457266246508e-15 
 1.116399999999997e-07  1.000000000000000e+00  9.999931301055188e-01 -6.869894481176253e-06  6.869894481176253e-06  7.954132535569073e-04 -2.788880237863644e-15 
 1.121399999999997e-07  1.000000000000000e+00  9.999931301052184e-01 -6.869894781602603e-06  6.869894781602603e-06  7.954132532431714e-04 -9.593437155782047e-15 
 1.126399999999997e-07  1.000000000000000e+00  9.999931301045595e-01 -6.869895440519969e-06  6.869895440519969e-06  7.954132535355567e-04 -2.068900606388364e-14 
 1.131399999999997e-07  1.000000000000000e+00  9.999931301031495e-01 -6.869896850503210e-06  6.869896850503210e-06  7.954132535036303e-04 -4.194755653940523e-14 
 1.136399999999997e-07  1.000000000000000e+00  9.999931301003647e-01 -6.869899635275623e-06  6.869899635275623e-06  7.954132535338332e-04 -5.735079078306162e-14 
 1.141399999999997e-07  1.000000000000000e+00  9.999931300974144e-01 -6.869902585582288e-06  6.869902585582288e-06  7.954132539577449e-04 -5.714206885443204e-14 
 1.146399999999997e-07  1.000000000000000e+00  9.999931300946505e-01 -6.869905349482508e-06  6.869905349482508e-06  7.954132535048184e-04 -3.700928452586862e-14 
 1.151399999999997e-07  1.000000000000000e+00  9.999931300937135e-01 -6.869906286510741e-06  6.869906286510741e-06  7.954132533872022e-04 -3.217093258457660e-14 
