 time                   v(VDIFFCMD)            tr_vin_diff            v(OUTP)                v(OUTN)                tr_voutcm              tr_voutdiff            v(VOCM)                tr_idd                
 1.839525000000179e-05  0.000000000000000e+00  2.155522427216283e-10  1.649931382365769e+00  1.649931382797781e+00  1.649931382581775e+00 -4.320115376543754e-10  1.649931300085131e+00  1.670955891147279e-03 
 1.839575000000179e-05  0.000000000000000e+00  2.156097522743039e-10  1.649931382365669e+00  1.649931382797983e+00  1.649931382581826e+00 -4.323137403616784e-10  1.649931300085134e+00  1.670955891502683e-03 
 1.839625000000179e-05  0.000000000000000e+00  2.156357314930801e-10  1.649931382365462e+00  1.649931382798104e+00  1.649931382581783e+00 -4.326419222877576e-10  1.649931300085204e+00  1.670955891318197e-03 
 1.839675000000179e-05  0.000000000000000e+00  2.156286260657225e-10  1.649931382365208e+00  1.649931382798166e+00  1.649931382581687e+00 -4.329574476713560e-10  1.649931300085112e+00  1.670955891473842e-03 
 1.839725000000179e-05  0.000000000000000e+00  2.156030909361561e-10  1.649931382364954e+00  1.649931382798179e+00  1.649931382581566e+00 -4.332250114202907e-10  1.649931300084912e+00  1.670955891254722e-03 
 1.839775000000179e-05  0.000000000000000e+00  2.155484679633446e-10  1.649931382364892e+00  1.649931382798305e+00  1.649931382581599e+00 -4.334128611560573e-10  1.649931300085097e+00  1.670955891418942e-03 
 1.839825000000180e-05  0.000000000000000e+00  2.155724487806765e-10  1.649931382365006e+00  1.649931382798560e+00  1.649931382581783e+00 -4.335534153909748e-10  1.649931300085201e+00  1.670955891285027e-03 
 1.839875000000180e-05  0.000000000000000e+00  2.156415046528082e-10  1.649931382365192e+00  1.649931382798896e+00  1.649931382582044e+00 -4.337048498115337e-10  1.649931300085431e+00  1.670955891101094e-03 
 1.839925000000180e-05  0.000000000000000e+00  2.156783640572257e-10  1.649931382365345e+00  1.649931382799211e+00  1.649931382582278e+00 -4.338664982839191e-10  1.649931300085628e+00  1.670955891477552e-03 
 1.839975000000180e-05  0.000000000000000e+00  2.156883560644474e-10  1.649931382365528e+00  1.649931382799539e+00  1.649931382582533e+00 -4.340108272771204e-10  1.649931300085789e+00  1.670955891244630e-03 
 1.840025000000180e-05  0.000000000000000e+00  2.157161116400630e-10  1.649931382365722e+00  1.649931382799859e+00  1.649931382582790e+00 -4.341362824789030e-10  1.649931300086173e+00  1.670955891706859e-03 
 1.840075000000180e-05  0.000000000000000e+00  2.157811707093060e-10  1.649931382365892e+00  1.649931382800164e+00  1.649931382583028e+00 -4.342717296879073e-10  1.649931300086362e+00  1.670955891443605e-03 
 1.840125000000180e-05  0.000000000000000e+00  2.158353495929077e-10  1.649931382366069e+00  1.649931382800493e+00  1.649931382583281e+00 -4.344247184207006e-10  1.649931300086583e+00  1.670955891434946e-03 
 1.840175000000180e-05  0.000000000000000e+00  2.159077361341133e-10  1.649931382366267e+00  1.649931382800871e+00  1.649931382583569e+00 -4.346039084168751e-10  1.649931300086840e+00  1.670955891765134e-03 
 1.840225000000180e-05  0.000000000000000e+00  2.159534773227278e-10  1.649931382366439e+00  1.649931382801237e+00  1.649931382583838e+00 -4.347970872231599e-10  1.649931300087054e+00  1.670955891839176e-03 
 1.840275000000181e-05  0.000000000000000e+00  2.160187584365758e-10  1.649931382366451e+00  1.649931382801458e+00  1.649931382583955e+00 -4.350064752856042e-10  1.649931300087325e+00  1.670955891253198e-03 
 1.840325000000181e-05  0.000000000000000e+00  2.160567280640180e-10  1.649931382366352e+00  1.649931382801570e+00  1.649931382583961e+00 -4.352187499279125e-10  1.649931300087408e+00  1.670955891847656e-03 
 1.840375000000181e-05  0.000000000000000e+00  2.160707168741283e-10  1.649931382366337e+00  1.649931382801743e+00  1.649931382584040e+00 -4.354061555744693e-10  1.649931300087492e+00  1.670955892070215e-03 
 1.840425000000181e-05  0.000000000000000e+00  2.160664980266347e-10  1.649931382366454e+00  1.649931382801997e+00  1.649931382584225e+00 -4.355429350511031e-10  1.649931300087698e+00  1.670955891666295e-03 
 1.840475000000181e-05  0.000000000000000e+00  2.160884804425223e-10  1.649931382366742e+00  1.649931382802375e+00  1.649931382584558e+00 -4.356333072053076e-10  1.649931300088096e+00  1.670955891440597e-03 
 1.840525000000181e-05  0.000000000000000e+00  2.161471002182225e-10  1.649931382367101e+00  1.649931382802806e+00  1.649931382584954e+00 -4.357056937465131e-10  1.649931300088384e+00  1.670955891707028e-03 
 1.840575000000181e-05  0.000000000000000e+00  2.161875123363188e-10  1.649931382367489e+00  1.649931382803255e+00  1.649931382585372e+00 -4.357665339682626e-10  1.649931300088713e+00  1.670955891475027e-03 
 1.840625000000181e-05  0.000000000000000e+00  2.162694467955362e-10  1.649931382367890e+00  1.649931382803730e+00  1.649931382585810e+00 -4.358398086878879e-10  1.649931300089262e+00  1.670955891701623e-03 
 1.840675000000181e-05  0.000000000000000e+00  2.163447199166058e-10  1.649931382368210e+00  1.649931382804150e+00  1.649931382586180e+00 -4.359395067154992e-10  1.649931300089467e+00  1.670955891481905e-03 
 1.840725000000182e-05  0.000000000000000e+00  2.164097789858488e-10  1.649931382368492e+00  1.649931382804550e+00  1.649931382586521e+00 -4.360580785345292e-10  1.649931300089703e+00  1.670955891664285e-03 
 1.840775000000182e-05  0.000000000000000e+00  2.165017054522878e-10  1.649931382368736e+00  1.649931382804946e+00  1.649931382586841e+00 -4.362104011335077e-10  1.649931300090055e+00  1.670955891704253e-03 
 1.840825000000182e-05  0.000000000000000e+00  2.165898571604430e-10  1.649931382368853e+00  1.649931382805257e+00  1.649931382587055e+00 -4.364040240290024e-10  1.649931300090429e+00  1.670955891707149e-03 
 1.840875000000182e-05  0.000000000000000e+00  2.166875567866100e-10  1.649931382368811e+00  1.649931382805457e+00  1.649931382587134e+00 -4.366456085591608e-10  1.649931300090460e+00  1.670955891847036e-03 
 1.840925000000182e-05  0.000000000000000e+00  2.167659385321485e-10  1.649931382368702e+00  1.649931382805627e+00  1.649931382587164e+00 -4.369256068059713e-10  1.649931300090399e+00  1.670955891835292e-03 
 1.840975000000182e-05  0.000000000000000e+00  2.167932500185543e-10  1.649931382368627e+00  1.649931382805827e+00  1.649931382587227e+00 -4.371998318930537e-10  1.649931300090476e+00  1.670955891459171e-03 
 1.841025000000182e-05  0.000000000000000e+00  2.168061286056400e-10  1.649931382368580e+00  1.649931382806015e+00  1.649931382587298e+00 -4.374349771296693e-10  1.649931300090752e+00  1.670955891255441e-03 
 1.841075000000182e-05  0.000000000000000e+00  2.168454305007117e-10  1.649931382368619e+00  1.649931382806255e+00  1.649931382587437e+00 -4.376368156755461e-10  1.649931300090795e+00  1.670955892066831e-03 
 1.841125000000182e-05  0.000000000000000e+00  2.169309176736078e-10  1.649931382368717e+00  1.649931382806558e+00  1.649931382587638e+00 -4.378419848904969e-10  1.649931300090830e+00  1.670955891658780e-03 
 1.841175000000182e-05  0.000000000000000e+00  2.170092994191464e-10  1.649931382368845e+00  1.649931382806908e+00  1.649931382587876e+00 -4.380624751831874e-10  1.649931300091196e+00  1.670955891694837e-03 
 1.841225000000183e-05  0.000000000000000e+00  2.170692514624761e-10  1.649931382369008e+00  1.649931382807293e+00  1.649931382588151e+00 -4.382847418327174e-10  1.649931300091447e+00  1.670955891730301e-03 
 1.841275000000183e-05  0.000000000000000e+00  2.171134383388562e-10  1.649931382369098e+00  1.649931382807587e+00  1.649931382588343e+00 -4.384892449138533e-10  1.649931300091783e+00  1.670955891570273e-03 
 1.841325000000183e-05  0.000000000000000e+00  2.171447466281506e-10  1.649931382369152e+00  1.649931382807811e+00  1.649931382588482e+00 -4.386588869920161e-10  1.649931300091784e+00  1.670955891489195e-03 
 1.841375000000183e-05  0.000000000000000e+00  2.171789414973091e-10  1.649931382369281e+00  1.649931382808073e+00  1.649931382588677e+00 -4.387918917103661e-10  1.649931300091874e+00  1.670955892074182e-03 
 1.841425000000183e-05  0.000000000000000e+00  2.172224622398744e-10  1.649931382369577e+00  1.649931382808468e+00  1.649931382589023e+00 -4.388911456487676e-10  1.649931300092273e+00  1.670955891765798e-03 
 1.841475000000183e-05  0.000000000000000e+00  2.172704238745382e-10  1.649931382369882e+00  1.649931382808845e+00  1.649931382589364e+00 -4.389630881007633e-10  1.649931300092704e+00  1.670955891388836e-03 
 1.841525000000183e-05  0.000000000000000e+00  2.172957369594997e-10  1.649931382370185e+00  1.649931382809182e+00  1.649931382589684e+00 -4.389968388807119e-10  1.649931300093033e+00  1.670955891667525e-03 
 1.841575000000183e-05  0.000000000000000e+00  2.173075053235607e-10  1.649931382370539e+00  1.649931382809511e+00  1.649931382590025e+00 -4.389717478403554e-10  1.649931300093294e+00  1.670955891264408e-03 
 1.841625000000183e-05  0.000000000000000e+00  2.173783375525318e-10  1.649931382371022e+00  1.649931382809944e+00  1.649931382590483e+00 -4.389217878042473e-10  1.649931300093635e+00  1.670955891838319e-03 
 1.841675000000184e-05  0.000000000000000e+00  2.174687097067363e-10  1.649931382371520e+00  1.649931382810407e+00  1.649931382590964e+00 -4.388864827120642e-10  1.649931300094170e+00  1.670955891711363e-03 
 1.841725000000184e-05  0.000000000000000e+00  2.175357671774236e-10  1.649931382372007e+00  1.649931382810874e+00  1.649931382591440e+00 -4.388676089206456e-10  1.649931300094652e+00  1.670955891679662e-03 
 1.841775000000184e-05  0.000000000000000e+00  2.175801760984086e-10  1.649931382372533e+00  1.649931382811378e+00  1.649931382591956e+00 -4.388454044601531e-10  1.649931300095312e+00  1.670955891703393e-03 
 1.841825000000184e-05  0.000000000000000e+00  2.176405722309482e-10  1.649931382373062e+00  1.649931382811886e+00  1.649931382592474e+00 -4.388243102226852e-10  1.649931300095873e+00  1.670955891534623e-03 
 1.841875000000184e-05  0.000000000000000e+00  2.177253932700296e-10  1.649931382373576e+00  1.649931382812401e+00  1.649931382592988e+00 -4.388254204457098e-10  1.649931300096353e+00  1.670955891709783e-03 
 1.841925000000184e-05  0.000000000000000e+00  2.178395241969611e-10  1.649931382373992e+00  1.649931382812871e+00  1.649931382593431e+00 -4.388787111508918e-10  1.649931300096616e+00  1.670955891701568e-03 
 1.841975000000184e-05  0.000000000000000e+00  2.179321167972148e-10  1.649931382374336e+00  1.649931382813325e+00  1.649931382593830e+00 -4.389884011857248e-10  1.649931300097110e+00  1.670955891735506e-03 
 1.842025000000184e-05  0.000000000000000e+00  2.179942892865938e-10  1.649931382374545e+00  1.649931382813675e+00  1.649931382594110e+00 -4.391293995098522e-10  1.649931300097164e+00  1.670955891736281e-03 
 1.842075000000184e-05  0.000000000000000e+00  2.180069458290745e-10  1.649931382374679e+00  1.649931382813934e+00  1.649931382594306e+00 -4.392548547116348e-10  1.649931300097565e+00  1.670955891705855e-03 
 1.842125000000185e-05  0.000000000000000e+00  2.180415847874428e-10  1.649931382374823e+00  1.649931382814181e+00  1.649931382594502e+00 -4.393585495421348e-10  1.649931300097760e+00  1.670955891252413e-03 
 1.842175000000185e-05  0.000000000000000e+00  2.180780001026505e-10  1.649931382374981e+00  1.649931382814426e+00  1.649931382594704e+00 -4.394449248934507e-10  1.649931300098000e+00  1.670955891443515e-03 
 1.842225000000185e-05  0.000000000000000e+00  2.181153035962780e-10  1.649931382375205e+00  1.649931382814720e+00  1.649931382594962e+00 -4.395148689440020e-10  1.649931300098135e+00  1.670955891662839e-03 
 1.842275000000185e-05  0.000000000000000e+00  2.181570479820039e-10  1.649931382375409e+00  1.649931382814982e+00  1.649931382595196e+00 -4.395732666750973e-10  1.649931300098591e+00  1.670955891480861e-03 
 1.842325000000185e-05  0.000000000000000e+00  2.181979041893101e-10  1.649931382375663e+00  1.649931382815284e+00  1.649931382595474e+00 -4.396214503543661e-10  1.649931300098708e+00  1.670955891650912e-03 
 1.842375000000185e-05  0.000000000000000e+00  2.182245495419011e-10  1.649931382375982e+00  1.649931382815633e+00  1.649931382595808e+00 -4.396509822868211e-10  1.649931300099075e+00  1.670955891472722e-03 
 1.842425000000185e-05  0.000000000000000e+00  2.182696245967009e-10  1.649931382376310e+00  1.649931382815977e+00  1.649931382596143e+00 -4.396674135875855e-10  1.649931300099393e+00  1.670955891708605e-03 
 1.842475000000185e-05  0.000000000000000e+00  2.183273561939814e-10  1.649931382376617e+00  1.649931382816304e+00  1.649931382596461e+00 -4.396871755574239e-10  1.649931300099758e+00  1.670955890808424e-03 
 1.842525000000185e-05  0.000000000000000e+00  2.183713210257565e-10  1.649931382376909e+00  1.649931382816619e+00  1.649931382596764e+00 -4.397100461517311e-10  1.649931300100089e+00  1.670955892193222e-03 
 1.842575000000186e-05  0.000000000000000e+00  2.184203928834449e-10  1.649931382377260e+00  1.649931382816993e+00  1.649931382597126e+00 -4.397338049244581e-10  1.649931300100456e+00  1.670955892069418e-03 
 1.842625000000186e-05  0.000000000000000e+00  2.184572522878625e-10  1.649931382377662e+00  1.649931382817417e+00  1.649931382597539e+00 -4.397548991619260e-10  1.649931300100710e+00  1.670955891435730e-03 
 1.842675000000186e-05  0.000000000000000e+00  2.184985525843786e-10  1.649931382378169e+00  1.649931382817945e+00  1.649931382598057e+00 -4.397755493101840e-10  1.649931300101268e+00  1.670955891287895e-03 
 1.842725000000186e-05  0.000000000000000e+00  2.185445158175980e-10  1.649931382378639e+00  1.649931382818439e+00  1.649931382598539e+00 -4.397999742167258e-10  1.649931300101671e+00  1.670955891808981e-03 
 1.842775000000186e-05  0.000000000000000e+00  2.185971403889653e-10  1.649931382379020e+00  1.649931382818854e+00  1.649931382598937e+00 -4.398346131750941e-10  1.649931300102227e+00  1.670955891672923e-03 
 1.842825000000186e-05  0.000000000000000e+00  2.186617553689985e-10  1.649931382379412e+00  1.649931382819303e+00  1.649931382599358e+00 -4.398916786385598e-10  1.649931300102528e+00  1.670955891542049e-03 
 1.842875000000186e-05  0.000000000000000e+00  2.186995029518357e-10  1.649931382379776e+00  1.649931382819733e+00  1.649931382599755e+00 -4.399571817970127e-10  1.649931300102967e+00  1.670955891387092e-03 
 1.842925000000186e-05  0.000000000000000e+00  2.187399150699321e-10  1.649931382380059e+00  1.649931382820085e+00  1.649931382600072e+00 -4.400260156245395e-10  1.649931300103411e+00  1.670955891560001e-03 
 1.842975000000186e-05  0.000000000000000e+00  2.187849901247318e-10  1.649931382380204e+00  1.649931382820304e+00  1.649931382600254e+00 -4.401001785225844e-10  1.649931300103563e+00  1.670955891483315e-03 
 1.843025000000187e-05  0.000000000000000e+00  2.188003112024717e-10  1.649931382380331e+00  1.649931382820490e+00  1.649931382600410e+00 -4.401590203428896e-10  1.649931300103574e+00  1.670955891823744e-03 
 1.843075000000187e-05  0.000000000000000e+00  2.188123016111376e-10  1.649931382380499e+00  1.649931382820692e+00  1.649931382600595e+00 -4.401923270336283e-10  1.649931300103890e+00  1.670955891486809e-03 
 1.843125000000187e-05  0.000000000000000e+00  2.188462744356912e-10  1.649931382380710e+00  1.649931382820922e+00  1.649931382600816e+00 -4.402125330926765e-10  1.649931300104159e+00  1.670955891223158e-03 
 1.843175000000187e-05  0.000000000000000e+00  2.188773606803807e-10  1.649931382381082e+00  1.649931382821306e+00  1.649931382601194e+00 -4.402243014567375e-10  1.649931300104419e+00  1.670955891434671e-03 
 1.843225000000187e-05  0.000000000000000e+00  2.189077807912554e-10  1.649931382381516e+00  1.649931382821745e+00  1.649931382601631e+00 -4.402287423488360e-10  1.649931300104769e+00  1.670955891559706e-03 
 1.843275000000187e-05  0.000000000000000e+00  2.189406433927843e-10  1.649931382381970e+00  1.649931382822199e+00  1.649931382602084e+00 -4.402282982596262e-10  1.649931300105284e+00  1.670955891544395e-03 
 1.843325000000187e-05  0.000000000000000e+00  2.189908254734974e-10  1.649931382382386e+00  1.649931382822624e+00  1.649931382602505e+00 -4.402380682222429e-10  1.649931300105707e+00  1.670955891154580e-03 
 1.843375000000187e-05  0.000000000000000e+00  2.190052583728175e-10  1.649931382382805e+00  1.649931382823046e+00  1.649931382602926e+00 -4.402413988913167e-10  1.649931300106245e+00  1.670955891156015e-03 
 1.843425000000187e-05  0.000000000000000e+00  2.189979309008550e-10  1.649931382383283e+00  1.649931382823495e+00  1.649931382603389e+00 -4.402116449142568e-10  1.649931300106759e+00  1.670955891610233e-03 
 1.843475000000188e-05  0.000000000000000e+00  2.190265746548903e-10  1.649931382383719e+00  1.649931382823880e+00  1.649931382603799e+00 -4.401601305659142e-10  1.649931300107083e+00  1.670955891179021e-03 
 1.843525000000188e-05  0.000000000000000e+00  2.190159165138539e-10  1.649931382384157e+00  1.649931382824232e+00  1.649931382604194e+00 -4.400750874822279e-10  1.649931300107378e+00  1.670955891840316e-03 
