 time                   v(REF)                 v(VOCM)                v(OUTP)                v(OUTN)                cm_voutcm              cm_voutdiff            cm_idd                
 2.368750000000043e-05  1.650000000000000e+00  1.649111513606174e+00  1.649111483734269e+00  1.649111483820350e+00  1.649111483777309e+00 -8.608025403589181e-11  1.605327154164898e-03 
 2.369250000000043e-05  1.650000000000000e+00  1.649111200364573e+00  1.649111160464454e+00  1.649111160549718e+00  1.649111160507086e+00 -8.526379602358247e-11  1.605326856338697e-03 
 2.369750000000043e-05  1.650000000000000e+00  1.649110870991353e+00  1.649110822867403e+00  1.649110822973717e+00  1.649110822920560e+00 -1.063136245704754e-10  1.605326631253536e-03 
 2.370250000000043e-05  1.650000000000000e+00  1.649110529866486e+00  1.649110475328285e+00  1.649110475464216e+00  1.649110475396250e+00 -1.359303780645860e-10  1.605326479262926e-03 
 2.370750000000043e-05  1.650000000000000e+00  1.649110181321755e+00  1.649110122197260e+00  1.649110122345563e+00  1.649110122271412e+00 -1.483022593617989e-10  1.605326399737835e-03 
 2.371250000000043e-05  1.650000000000000e+00  1.649109829610324e+00  1.649109767682945e+00  1.649109767830994e+00  1.649109767756970e+00 -1.480493505567892e-10  1.605326386140911e-03 
 2.371750000000043e-05  1.650000000000000e+00  1.649109478789898e+00  1.649109415813620e+00  1.649109415956867e+00  1.649109415885243e+00 -1.432474139306805e-10  1.605326440521651e-03 
 2.372250000000043e-05  1.650000000000000e+00  1.649109132787974e+00  1.649109070428433e+00  1.649109070582114e+00  1.649109070505274e+00 -1.536810678715028e-10  1.605326557349883e-03 
 2.372750000000043e-05  1.650000000000000e+00  1.649108795356985e+00  1.649108735238031e+00  1.649108735393581e+00  1.649108735315806e+00 -1.555506834449716e-10  1.605326735995957e-03 
 2.373250000000043e-05  1.650000000000000e+00  1.649108469927090e+00  1.649108413565039e+00  1.649108413722147e+00  1.649108413643593e+00 -1.571083263485207e-10  1.605326965881290e-03 
 2.373750000000043e-05  1.650000000000000e+00  1.649108159680940e+00  1.649108108479476e+00  1.649108108646096e+00  1.649108108562786e+00 -1.666193849558795e-10  1.605327247197136e-03 
 2.374250000000044e-05  1.650000000000000e+00  1.649107867420734e+00  1.649107822652688e+00  1.649107822846623e+00  1.649107822749656e+00 -1.939346461199420e-10  1.605327571863361e-03 
 2.374750000000044e-05  1.650000000000000e+00  1.649107595712879e+00  1.649107558529132e+00  1.649107558770380e+00  1.649107558649756e+00 -2.412485766711825e-10  1.605327935325419e-03 
 2.375250000000044e-05  1.650000000000000e+00  1.649107346707579e+00  1.649107318129914e+00  1.649107318406198e+00  1.649107318268056e+00 -2.762836626146736e-10  1.605328330412264e-03 
 2.375750000000044e-05  1.650000000000000e+00  1.649107122238247e+00  1.649107103144850e+00  1.649107103459942e+00  1.649107103302396e+00 -3.150919525296558e-10  1.605328752857672e-03 
 2.376250000000044e-05  1.650000000000000e+00  1.649106923782941e+00  1.649106914905627e+00  1.649106915261572e+00  1.649106915083600e+00 -3.559457173452074e-10  1.605329197338174e-03 
 2.376750000000044e-05  1.650000000000000e+00  1.649106752501897e+00  1.649106754439545e+00  1.649106754836397e+00  1.649106754637971e+00 -3.968523287767312e-10  1.605329656664881e-03 
 2.377250000000044e-05  1.650000000000000e+00  1.649106609184253e+00  1.649106622398329e+00  1.649106622817442e+00  1.649106622607886e+00 -4.191129665542803e-10  1.605330125565658e-03 
 2.377750000000044e-05  1.650000000000000e+00  1.649106494242724e+00  1.649106519055693e+00  1.649106519448220e+00  1.649106519251956e+00 -3.925275660066063e-10  1.605330598720594e-03 
 2.378250000000044e-05  1.650000000000000e+00  1.649106407771940e+00  1.649106444345862e+00  1.649106444690380e+00  1.649106444518121e+00 -3.445181917527407e-10  1.605331069830945e-03 
 2.378750000000044e-05  1.650000000000000e+00  1.649106349544777e+00  1.649106397903386e+00  1.649106398192480e+00  1.649106398047933e+00 -2.890938599620085e-10  1.605331533851674e-03 
 2.379250000000044e-05  1.650000000000000e+00  1.649106319008662e+00  1.649106379044253e+00  1.649106379248292e+00  1.649106379146272e+00 -2.040387858670556e-10  1.605331985848730e-03 
 2.379750000000044e-05  1.650000000000000e+00  1.649106315344325e+00  1.649106386851695e+00  1.649106386920939e+00  1.649106386886317e+00 -6.924416595666116e-11  1.605332421502151e-03 
 2.380250000000045e-05  1.650000000000000e+00  1.649106337468870e+00  1.649106420045722e+00  1.649106420050469e+00  1.649106420048095e+00 -4.746869564087319e-12  1.605332837406393e-03 
 2.380750000000045e-05  1.650000000000000e+00  1.649106383992548e+00  1.649106477143835e+00  1.649106477142689e+00  1.649106477143262e+00  1.146194250623012e-12  1.605333227395944e-03 
 2.381250000000045e-05  1.650000000000000e+00  1.649106453385987e+00  1.649106556521658e+00  1.649106556539330e+00  1.649106556530494e+00 -1.767141988295862e-11  1.605333590117410e-03 
 2.381750000000045e-05  1.650000000000000e+00  1.649106543902535e+00  1.649106656377434e+00  1.649106656416242e+00  1.649106656396838e+00 -3.880784582577235e-11  1.605333922412976e-03 
 2.382250000000045e-05  1.650000000000000e+00  1.649106653626430e+00  1.649106774708363e+00  1.649106774754330e+00  1.649106774731346e+00 -4.596745206697506e-11  1.605334221920525e-03 
 2.382750000000045e-05  1.650000000000000e+00  1.649106780503205e+00  1.649106909386618e+00  1.649106909437850e+00  1.649106909412234e+00 -5.123190760514262e-11  1.605334485150177e-03 
 2.383250000000045e-05  1.650000000000000e+00  1.649106922367638e+00  1.649107058193887e+00  1.649107058252893e+00  1.649107058223390e+00 -5.900546717896304e-11  1.605334711775218e-03 
 2.383750000000045e-05  1.650000000000000e+00  1.649107077004563e+00  1.649107218879400e+00  1.649107218964828e+00  1.649107218922114e+00 -8.542877516504177e-11  1.605334901358370e-03 
 2.384250000000045e-05  1.650000000000000e+00  1.649107242115490e+00  1.649107389121598e+00  1.649107389228025e+00  1.649107389174811e+00 -1.064268673189872e-10  1.605335052227652e-03 
 2.384750000000045e-05  1.650000000000000e+00  1.649107415406138e+00  1.649107566585011e+00  1.649107566716278e+00  1.649107566650645e+00 -1.312676634057652e-10  1.605335165430346e-03 
 2.385250000000045e-05  1.650000000000000e+00  1.649107594516524e+00  1.649107748910756e+00  1.649107749043314e+00  1.649107748977035e+00 -1.325584086941944e-10  1.605335238696208e-03 
 2.385750000000045e-05  1.650000000000000e+00  1.649107777202416e+00  1.649107933866490e+00  1.649107934005229e+00  1.649107933935860e+00 -1.387396864060975e-10  1.605335276668774e-03 
 2.386250000000045e-05  1.650000000000000e+00  1.649107961257431e+00  1.649108119246591e+00  1.649108119394341e+00  1.649108119320466e+00 -1.477493682955355e-10  1.605335277939422e-03 
 2.386750000000046e-05  1.650000000000000e+00  1.649108144575793e+00  1.649108302997250e+00  1.649108303159066e+00  1.649108303078158e+00 -1.618165601513510e-10  1.605335245679625e-03 
 2.387250000000046e-05  1.650000000000000e+00  1.649108325161942e+00  1.649108483155167e+00  1.649108483334151e+00  1.649108483244659e+00 -1.789832726473151e-10  1.605335181752542e-03 
 2.387750000000046e-05  1.650000000000000e+00  1.649108501065286e+00  1.649108657786972e+00  1.649108657969646e+00  1.649108657878309e+00 -1.826740980703789e-10  1.605335085401934e-03 
 2.388250000000046e-05  1.650000000000000e+00  1.649108670540893e+00  1.649108825233966e+00  1.649108825402602e+00  1.649108825318284e+00 -1.686359940578086e-10  1.605334963797122e-03 
 2.388750000000046e-05  1.650000000000000e+00  1.649108831904315e+00  1.649108983834761e+00  1.649108983996659e+00  1.649108983915710e+00 -1.618984946105684e-10  1.605334812282451e-03 
 2.389250000000046e-05  1.650000000000000e+00  1.649108983638153e+00  1.649109132105429e+00  1.649109132270094e+00  1.649109132187762e+00 -1.646642822095146e-10  1.605334638862872e-03 
 2.389750000000046e-05  1.650000000000000e+00  1.649109124461996e+00  1.649109268873332e+00  1.649109269021994e+00  1.649109268947663e+00 -1.486619716217774e-10  1.605334446230062e-03 
 2.390250000000046e-05  1.650000000000000e+00  1.649109253273070e+00  1.649109393135522e+00  1.649109393252274e+00  1.649109393193898e+00 -1.167519414480012e-10  1.605334238648106e-03 
 2.390750000000046e-05  1.650000000000000e+00  1.649109369165815e+00  1.649109504028425e+00  1.649109504094703e+00  1.649109504061564e+00 -6.627809412407260e-11  1.605334016560850e-03 
 2.391250000000046e-05  1.650000000000000e+00  1.649109471341612e+00  1.649109600825951e+00  1.649109600840931e+00  1.649109600833441e+00 -1.498046131587216e-11  1.605333781502407e-03 
 2.391750000000046e-05  1.650000000000000e+00  1.649109559233085e+00  1.649109683027416e+00  1.649109683009792e+00  1.649109683018604e+00  1.762412438210958e-11  1.605333539563377e-03 
 2.392250000000046e-05  1.650000000000000e+00  1.649109632460675e+00  1.649109750331086e+00  1.649109750315163e+00  1.649109750323124e+00  1.592326270838385e-11  1.605333295291226e-03 
 2.392750000000047e-05  1.650000000000000e+00  1.649109690851251e+00  1.649109802652587e+00  1.649109802635892e+00  1.649109802644240e+00  1.669508975510325e-11  1.605333047611137e-03 
 2.393250000000047e-05  1.650000000000000e+00  1.649109734338983e+00  1.649109839987457e+00  1.649109839981288e+00  1.649109839984372e+00  6.168177080212445e-12  1.605332801726057e-03 
 2.393750000000047e-05  1.650000000000000e+00  1.649109763084624e+00  1.649109862583459e+00  1.649109862583540e+00  1.649109862583499e+00 -8.082423619271140e-14  1.605332558669361e-03 
 2.394250000000047e-05  1.650000000000000e+00  1.649109777369899e+00  1.649109870796146e+00  1.649109870794460e+00  1.649109870795303e+00  1.686206729800688e-12  1.605332323171085e-03 
 2.394750000000047e-05  1.650000000000000e+00  1.649109777666719e+00  1.649109865136126e+00  1.649109865149295e+00  1.649109865142711e+00 -1.316946551810361e-11  1.605332096636378e-03 
 2.395250000000047e-05  1.650000000000000e+00  1.649109764557667e+00  1.649109846261273e+00  1.649109846307119e+00  1.649109846284196e+00 -4.584621571268599e-11  1.605331880475963e-03 
 2.395750000000047e-05  1.650000000000000e+00  1.649109738753175e+00  1.649109814937130e+00  1.649109815021779e+00  1.649109814979455e+00 -8.464873246794014e-11  1.605331677766654e-03 
 2.396250000000047e-05  1.650000000000000e+00  1.649109701016397e+00  1.649109771968554e+00  1.649109772090335e+00  1.649109772029445e+00 -1.217810297049482e-10  1.605331488095986e-03 
 2.396750000000047e-05  1.650000000000000e+00  1.649109652351535e+00  1.649109718433110e+00  1.649109718589641e+00  1.649109718511376e+00 -1.565307883311107e-10  1.605331318028788e-03 
 2.397250000000047e-05  1.650000000000000e+00  1.649109593743386e+00  1.649109655361159e+00  1.649109655535658e+00  1.649109655448408e+00 -1.744993038954590e-10  1.605331162370277e-03 
 2.397750000000047e-05  1.650000000000000e+00  1.649109526315740e+00  1.649109583898307e+00  1.649109584069522e+00  1.649109583983915e+00 -1.712148200994079e-10  1.605331028390274e-03 
 2.398250000000047e-05  1.650000000000000e+00  1.649109451187205e+00  1.649109505188081e+00  1.649109505360305e+00  1.649109505274193e+00 -1.722240128287922e-10  1.605330911264918e-03 
 2.398750000000047e-05  1.650000000000000e+00  1.649109369501253e+00  1.649109420387228e+00  1.649109420559863e+00  1.649109420473545e+00 -1.726347953479035e-10  1.605330813456091e-03 
 2.399250000000048e-05  1.650000000000000e+00  1.649109282494312e+00  1.649109330764355e+00  1.649109330918887e+00  1.649109330841620e+00 -1.545321648421805e-10  1.605330737931815e-03 
 2.399750000000048e-05  1.650000000000000e+00  1.649109191379919e+00  1.649109237534671e+00  1.649109237683401e+00  1.649109237609036e+00 -1.487294731816746e-10  1.605330681928621e-03 
 2.400250000000048e-05  1.650000000000000e+00  1.649109097361760e+00  1.649109141901923e+00  1.649109142030783e+00  1.649109141966353e+00 -1.288598117099582e-10  1.605330645316699e-03 
 2.400750000000048e-05  1.650000000000000e+00  1.649109001607716e+00  1.649109045034125e+00  1.649109045131156e+00  1.649109045082640e+00 -9.703060577237466e-11  1.605330628213701e-03 
 2.401250000000048e-05  1.650000000000000e+00  1.649108905295667e+00  1.649108948079995e+00  1.649108948182813e+00  1.649108948131404e+00 -1.028184204443505e-10  1.605330629138835e-03 
 2.401750000000048e-05  1.650000000000000e+00  1.649108809536265e+00  1.649108852141990e+00  1.649108852273625e+00  1.649108852207808e+00 -1.316353692715211e-10  1.605330649530721e-03 
 2.402250000000048e-05  1.650000000000000e+00  1.649108715357783e+00  1.649108758236618e+00  1.649108758401018e+00  1.649108758318818e+00 -1.644004932188636e-10  1.605330684303170e-03 
 2.402750000000048e-05  1.650000000000000e+00  1.649108623756422e+00  1.649108667346441e+00  1.649108667530143e+00  1.649108667438292e+00 -1.837021645911818e-10  1.605330737969662e-03 
 2.403250000000048e-05  1.650000000000000e+00  1.649108535618626e+00  1.649108580328500e+00  1.649108580522539e+00  1.649108580425519e+00 -1.940392291288617e-10  1.605330803187779e-03 
 2.403750000000048e-05  1.650000000000000e+00  1.649108451824495e+00  1.649108498009666e+00  1.649108498233709e+00  1.649108498121687e+00 -2.240432284139615e-10  1.605330882889754e-03 
 2.404250000000048e-05  1.650000000000000e+00  1.649108373061306e+00  1.649108421059865e+00  1.649108421303832e+00  1.649108421181849e+00 -2.439670687692796e-10  1.605330971992204e-03 
 2.404750000000048e-05  1.650000000000000e+00  1.649108300058779e+00  1.649108350181953e+00  1.649108350453639e+00  1.649108350317796e+00 -2.716853408912812e-10  1.605331075090432e-03 
 2.405250000000049e-05  1.650000000000000e+00  1.649108233435130e+00  1.649108285964322e+00  1.649108286264070e+00  1.649108286114196e+00 -2.997488923739411e-10  1.605331186249635e-03 
 2.405750000000049e-05  1.650000000000000e+00  1.649108173643609e+00  1.649108228824531e+00  1.649108229146899e+00  1.649108228985715e+00 -3.223681321884442e-10  1.605331303379198e-03 
 2.406250000000049e-05  1.650000000000000e+00  1.649108121064792e+00  1.649108179091707e+00  1.649108179423332e+00  1.649108179257519e+00 -3.316245056339540e-10  1.605331426326592e-03 
 2.406750000000049e-05  1.650000000000000e+00  1.649108075979941e+00  1.649108136995045e+00  1.649108137348388e+00  1.649108137171716e+00 -3.533422443524614e-10  1.605331553442559e-03 
 2.407250000000049e-05  1.650000000000000e+00  1.649108038582042e+00  1.649108102697151e+00  1.649108103085256e+00  1.649108102891204e+00 -3.881055476995243e-10  1.605331680682432e-03 
 2.407750000000049e-05  1.650000000000000e+00  1.649108008978646e+00  1.649108076268112e+00  1.649108076673447e+00  1.649108076470780e+00 -4.053344326848674e-10  1.605331811004794e-03 
 2.408250000000049e-05  1.650000000000000e+00  1.649107987148291e+00  1.649108057661558e+00  1.649108058056572e+00  1.649108057859065e+00 -3.950142435371617e-10  1.605331940526761e-03 
 2.408750000000049e-05  1.650000000000000e+00  1.649107973002075e+00  1.649108046765762e+00  1.649108047074491e+00  1.649108046920126e+00 -3.087297084647389e-10  1.605332064981449e-03 
 2.409250000000049e-05  1.650000000000000e+00  1.649107966384481e+00  1.649108043372685e+00  1.649108043554410e+00  1.649108043463548e+00 -1.817246353397195e-10  1.605332188021977e-03 
 2.409750000000049e-05  1.650000000000000e+00  1.649107967057958e+00  1.649108047209208e+00  1.649108047272761e+00  1.649108047240984e+00 -6.355360682164246e-11  1.605332307097499e-03 
 2.410250000000049e-05  1.650000000000000e+00  1.649107974727984e+00  1.649108057919889e+00  1.649108057903439e+00  1.649108057911664e+00  1.644950842205617e-11  1.605332419680837e-03 
 2.410750000000049e-05  1.650000000000000e+00  1.649107989008357e+00  1.649108075094353e+00  1.649108075013692e+00  1.649108075054023e+00  8.066103340809150e-11  1.605332525295411e-03 
 2.411250000000049e-05  1.650000000000000e+00  1.649108009402915e+00  1.649108098217524e+00  1.649108098064667e+00  1.649108098141096e+00  1.528572823872310e-10  1.605332620681991e-03 
 2.411750000000050e-05  1.650000000000000e+00  1.649108035442999e+00  1.649108126788719e+00  1.649108126598404e+00  1.649108126693562e+00  1.903150970150591e-10  1.605332709568318e-03 
 2.412250000000050e-05  1.650000000000000e+00  1.649108066624076e+00  1.649108160281584e+00  1.649108160071905e+00  1.649108160176745e+00  2.096787188321514e-10  1.605332788785345e-03 
 2.412750000000050e-05  1.650000000000000e+00  1.649108102392480e+00  1.649108198133914e+00  1.649108197937602e+00  1.649108198035758e+00  1.963114115710596e-10  1.605332860773410e-03 
 2.413250000000050e-05  1.650000000000000e+00  1.649108142110486e+00  1.649108239664915e+00  1.649108239531802e+00  1.649108239598358e+00  1.331130761172972e-10  1.605332919449488e-03 
 2.413750000000050e-05  1.650000000000000e+00  1.649108185173273e+00  1.649108284284358e+00  1.649108284250379e+00  1.649108284267368e+00  3.397881975786277e-11  1.605332969493805e-03 
