 frequency              vinn_real              vinn_imag              outn_real              outn_imag             
 1.479108388168270e-01  1.000000000000000e+00  0.000000000000000e+00  9.999545733633248e-01  6.724922469533243e-03 
 1.496235656094497e-01  1.000000000000000e+00  0.000000000000000e+00  9.999556028017631e-01  6.647949762543943e-03 
 1.513561248436273e-01  1.000000000000000e+00  0.000000000000000e+00  9.999566088093691e-01  6.571857922512619e-03 
 1.531087461682096e-01  1.000000000000000e+00  0.000000000000000e+00  9.999575919194021e-01  6.496636874125329e-03 
 1.548816618912548e-01  1.000000000000000e+00  0.000000000000000e+00  9.999585526529861e-01  6.422276657131591e-03 
 1.566751070108216e-01  1.000000000000000e+00  0.000000000000000e+00  9.999594915193875e-01  6.348767425036347e-03 
 1.584893192461181e-01  1.000000000000000e+00  0.000000000000000e+00  9.999604090162837e-01  6.276099443806592e-03 
 1.603245390690110e-01  1.000000000000000e+00  0.000000000000000e+00  9.999613056300272e-01  6.204263090592512e-03 
 1.621810097359000e-01  1.000000000000000e+00  0.000000000000000e+00  9.999621818359038e-01  6.133248852462981e-03 
 1.640589773199610e-01  1.000000000000000e+00  0.000000000000000e+00  9.999630380983832e-01  6.063047325155230e-03 
 1.659586907437632e-01  1.000000000000000e+00  0.000000000000000e+00  9.999638748713655e-01  5.993649211838589e-03 
 1.678804018122633e-01  1.000000000000000e+00  0.000000000000000e+00  9.999646925984224e-01  5.925045321892104e-03 
 1.698243652461818e-01  1.000000000000000e+00  0.000000000000000e+00  9.999654917130311e-01  5.857226569695900e-03 
 1.717908387157663e-01  1.000000000000000e+00  0.000000000000000e+00  9.999662726388042e-01  5.790183973436135e-03 
 1.737800828749451e-01  1.000000000000000e+00  0.000000000000000e+00  9.999670357897152e-01  5.723908653923404e-03 
 1.757923613958769e-01  1.000000000000000e+00  0.000000000000000e+00  9.999677815703161e-01  5.658391833424439e-03 
 1.778279410039000e-01  1.000000000000000e+00  0.000000000000000e+00  9.999685103759524e-01  5.593624834506964e-03 
 1.798870915128866e-01  1.000000000000000e+00  0.000000000000000e+00  9.999692225929734e-01  5.529599078897563e-03 
 1.819700858610063e-01  1.000000000000000e+00  0.000000000000000e+00  9.999699185989359e-01  5.466306086352422e-03 
 1.840772001469037e-01  1.000000000000000e+00  0.000000000000000e+00  9.999705987628047e-01  5.403737473540798e-03 
 1.862087136662950e-01  1.000000000000000e+00  0.000000000000000e+00  9.999712634451474e-01  5.341884952941064e-03 
 1.883649089489884e-01  1.000000000000000e+00  0.000000000000000e+00  9.999719129983266e-01  5.280740331749239e-03 
 1.905460717963331e-01  1.000000000000000e+00  0.000000000000000e+00  9.999725477666853e-01  5.220295510799804e-03 
 1.927524913191021e-01  1.000000000000000e+00  0.000000000000000e+00  9.999731680867306e-01  5.160542483498716e-03 
 1.949844599758132e-01  1.000000000000000e+00  0.000000000000000e+00  9.999737742873118e-01  5.101473334768466e-03 
 1.972422736114941e-01  1.000000000000000e+00  0.000000000000000e+00  9.999743666897929e-01  5.043080240005049e-03 
 1.995262314968968e-01  1.000000000000000e+00  0.000000000000000e+00  9.999749456082254e-01  4.985355464046731e-03 
 2.018366363681651e-01  1.000000000000000e+00  0.000000000000000e+00  9.999755113495131e-01  4.928291360154454e-03 
 2.041737944669620e-01  1.000000000000000e+00  0.000000000000000e+00  9.999760642135752e-01  4.871880369003784e-03 
 2.065380155810622e-01  1.000000000000000e+00  0.000000000000000e+00  9.999766044935060e-01  4.816115017688246e-03 
 2.089296130854133e-01  1.000000000000000e+00  0.000000000000000e+00  9.999771324757276e-01  4.760987918733934e-03 
 2.113489039836741e-01  1.000000000000000e+00  0.000000000000000e+00  9.999776484401450e-01  4.706491769125291e-03 
 2.137962089502328e-01  1.000000000000000e+00  0.000000000000000e+00  9.999781526602933e-01  4.652619349341890e-03 
 2.162718523727117e-01  1.000000000000000e+00  0.000000000000000e+00  9.999786454034809e-01  4.599363522406119e-03 
 2.187761623949651e-01  1.000000000000000e+00  0.000000000000000e+00  9.999791269309333e-01  4.546717232941672e-03 
 2.213094709605737e-01  1.000000000000000e+00  0.000000000000000e+00  9.999795974979308e-01  4.494673506242693e-03 
 2.238721138568441e-01  1.000000000000000e+00  0.000000000000000e+00  9.999800573539434e-01  4.443225447353454e-03 
 2.264644307593162e-01  1.000000000000000e+00  0.000000000000000e+00  9.999805067427638e-01  4.392366240158481e-03 
 2.290867652767877e-01  1.000000000000000e+00  0.000000000000000e+00  9.999809459026362e-01  4.342089146482977e-03 
 2.317394649968584e-01  1.000000000000000e+00  0.000000000000000e+00  9.999813750663820e-01  4.292387505203464e-03 
 2.344228815320028e-01  1.000000000000000e+00  0.000000000000000e+00  9.999817944615242e-01  4.243254731368483e-03 
 2.371373705661763e-01  1.000000000000000e+00  0.000000000000000e+00  9.999822043104073e-01  4.194684315329287e-03 
 2.398832919019599e-01  1.000000000000000e+00  0.000000000000000e+00  9.999826048303153e-01  4.146669821880395e-03 
 2.426610095082526e-01  1.000000000000000e+00  0.000000000000000e+00  9.999829962335873e-01  4.099204889409891e-03 
 2.454708915685142e-01  1.000000000000000e+00  0.000000000000000e+00  9.999833787277291e-01  4.052283229059362e-03 
 2.483133105295683e-01  1.000000000000000e+00  0.000000000000000e+00  9.999837525155238e-01  4.005898623893386e-03 
 2.511886431509694e-01  1.000000000000000e+00  0.000000000000000e+00  9.999841177951396e-01  3.960044928078442e-03 
 2.540972705549421e-01  1.000000000000000e+00  0.000000000000000e+00  9.999844747602340e-01  3.914716066071144e-03 
 2.570395782768981e-01  1.000000000000000e+00  0.000000000000000e+00  9.999848236000570e-01  3.869906031815690e-03 
 2.600159563165391e-01  1.000000000000000e+00  0.000000000000000e+00  9.999851644995513e-01  3.825608887950440e-03 
 2.630267991895502e-01  1.000000000000000e+00  0.000000000000000e+00  9.999854976394507e-01  3.781818765023490e-03 
 2.660725059798932e-01  1.000000000000000e+00  0.000000000000000e+00  9.999858231963743e-01  3.738529860717189e-03 
 2.691534803927039e-01  1.000000000000000e+00  0.000000000000000e+00  9.999861413429223e-01  3.695736439081437e-03 
 2.722701308078038e-01  1.000000000000000e+00  0.000000000000000e+00  9.999864522477663e-01  3.653432829775722e-03 
 2.754228703338293e-01  1.000000000000000e+00  0.000000000000000e+00  9.999867560757388e-01  3.611613427319764e-03 
 2.786121168629899e-01  1.000000000000000e+00  0.000000000000000e+00  9.999870529879209e-01  3.570272690352686e-03 
 2.818382931264584e-01  1.000000000000000e+00  0.000000000000000e+00  9.999873431417265e-01  3.529405140900598e-03 
 2.851018267504041e-01  1.000000000000000e+00  0.000000000000000e+00  9.999876266909884e-01  3.489005363652532e-03 
 2.884031503126740e-01  1.000000000000000e+00  0.000000000000000e+00  9.999879037860360e-01  3.449068005244591e-03 
 2.917427014001303e-01  1.000000000000000e+00  0.000000000000000e+00  9.999881745737786e-01  3.409587773552270e-03 
 2.951209226666523e-01  1.000000000000000e+00  0.000000000000000e+00  9.999884391977817e-01  3.370559436990802e-03 
 2.985382618918099e-01  1.000000000000000e+00  0.000000000000000e+00  9.999886977983421e-01  3.331977823823476e-03 
 3.019951720402157e-01  1.000000000000000e+00  0.000000000000000e+00  9.999889505125644e-01  3.293837821477851e-03 
 3.054921113215656e-01  1.000000000000000e+00  0.000000000000000e+00  9.999891974744323e-01  3.256134375869714e-03 
 3.090295432513735e-01  1.000000000000000e+00  0.000000000000000e+00  9.999894388148793e-01  3.218862490734762e-03 
 3.126079367124101e-01  1.000000000000000e+00  0.000000000000000e+00  9.999896746618597e-01  3.182017226967895e-03 
 3.162277660168527e-01  1.000000000000000e+00  0.000000000000000e+00  9.999899051404150e-01  3.145593701970015e-03 
 3.198895109691547e-01  1.000000000000000e+00  0.000000000000000e+00  9.999901303727403e-01  3.109587089002278e-03 
 3.235936569296434e-01  1.000000000000000e+00  0.000000000000000e+00  9.999903504782500e-01  3.073992616547703e-03 
 3.273406948788535e-01  1.000000000000000e+00  0.000000000000000e+00  9.999905655736403e-01  3.038805567680050e-03 
 3.311311214826066e-01  1.000000000000000e+00  0.000000000000000e+00  9.999907757729513e-01  3.004021279439877e-03 
 3.349654391578434e-01  1.000000000000000e+00  0.000000000000000e+00  9.999909811876270e-01  2.969635142217728e-03 
 3.388441561392185e-01  1.000000000000000e+00  0.000000000000000e+00  9.999911819265754e-01  2.935642599144338e-03 
 3.427677865464666e-01  1.000000000000000e+00  0.000000000000000e+00  9.999913780962252e-01  2.902039145487786e-03 
 3.467368504525480e-01  1.000000000000000e+00  0.000000000000000e+00  9.999915698005830e-01  2.868820328057524e-03 
 3.507518739525846e-01  1.000000000000000e+00  0.000000000000000e+00  9.999917571412880e-01  2.835981744615198e-03 
 3.548133892335923e-01  1.000000000000000e+00  0.000000000000000e+00  9.999919402176658e-01  2.803519043292186e-03 
 3.589219346450223e-01  1.000000000000000e+00  0.000000000000000e+00  9.999921191267811e-01  2.771427922013776e-03 
 3.630780547701186e-01  1.000000000000000e+00  0.000000000000000e+00  9.999922939634895e-01  2.739704127929911e-03 
 3.672823004981022e-01  1.000000000000000e+00  0.000000000000000e+00  9.999924648204879e-01  2.708343456852424e-03 
 3.715352290971903e-01  1.000000000000000e+00  0.000000000000000e+00  9.999926317883623e-01  2.677341752698690e-03 
 3.758374042884621e-01  1.000000000000000e+00  0.000000000000000e+00  9.999927949556379e-01  2.646694906941631e-03 
 3.801893963205794e-01  1.000000000000000e+00  0.000000000000000e+00  9.999929544088243e-01  2.616398858065982e-03 
 3.845917820453720e-01  1.000000000000000e+00  0.000000000000000e+00  9.999931102324620e-01  2.586449591030768e-03 
 3.890451449942993e-01  1.000000000000000e+00  0.000000000000000e+00  9.999932625091678e-01  2.556843136737913e-03 
 3.935500754557964e-01  1.000000000000000e+00  0.000000000000000e+00  9.999934113196772e-01  2.527575571506905e-03 
 3.981071705535164e-01  1.000000000000000e+00  0.000000000000000e+00  9.999935567428889e-01  2.498643016555466e-03 
 4.027170343254785e-01  1.000000000000000e+00  0.000000000000000e+00  9.999936988559048e-01  2.470041637486133e-03 
 4.073802778041324e-01  1.000000000000000e+00  0.000000000000000e+00  9.999938377340727e-01  2.441767643778715e-03 
 4.120975190973501e-01  1.000000000000000e+00  0.000000000000000e+00  9.999939734510249e-01  2.413817288288531e-03 
 4.168693834703556e-01  1.000000000000000e+00  0.000000000000000e+00  9.999941060787173e-01  2.386186866750370e-03 
 4.216965034286027e-01  1.000000000000000e+00  0.000000000000000e+00  9.999942356874691e-01  2.358872717288134e-03 
 4.265795188016133e-01  1.000000000000000e+00  0.000000000000000e+00  9.999943623459980e-01  2.331871219930051e-03 
 4.315190768277862e-01  1.000000000000000e+00  0.000000000000000e+00  9.999944861214577e-01  2.305178796129440e-03 
 4.365158322401872e-01  1.000000000000000e+00  0.000000000000000e+00  9.999946070794739e-01  2.278791908290950e-03 
 4.415704473533340e-01  1.000000000000000e+00  0.000000000000000e+00  9.999947252841773e-01  2.252707059302184e-03 
 4.466835921509849e-01  1.000000000000000e+00  0.000000000000000e+00  9.999948407982404e-01  2.226920792070702e-03 
 4.518559443749444e-01  1.000000000000000e+00  0.000000000000000e+00  9.999949536829079e-01  2.201429689066287e-03 
 4.570881896148974e-01  1.000000000000000e+00  0.000000000000000e+00  9.999950639980316e-01  2.176230371868447e-03 
 4.623810213992829e-01  1.000000000000000e+00  0.000000000000000e+00  9.999951718021000e-01  2.151319500719089e-03 
 4.677351412872212e-01  1.000000000000000e+00  0.000000000000000e+00  9.999952771522705e-01  2.126693774080286e-03 
 4.731512589615037e-01  1.000000000000000e+00  0.000000000000000e+00  9.999953801044000e-01  2.102349928197113e-03 
 4.786300923226619e-01  1.000000000000000e+00  0.000000000000000e+00  9.999954807130732e-01  2.078284736665464e-03 
 4.841723675841232e-01  1.000000000000000e+00  0.000000000000000e+00  9.999955790316331e-01  2.054495010004809e-03 
 4.897788193684703e-01  1.000000000000000e+00  0.000000000000000e+00  9.999956751122081e-01  2.030977595235832e-03 
 4.954501908048147e-01  1.000000000000000e+00  0.000000000000000e+00  9.999957690057397e-01  2.007729375462888e-03 
 5.011872336272970e-01  1.000000000000000e+00  0.000000000000000e+00  9.999958607620109e-01  1.984747269461244e-03 
 5.069907082747294e-01  1.000000000000000e+00  0.000000000000000e+00  9.999959504296706e-01  1.962028231269014e-03 
 5.128613839913901e-01  1.000000000000000e+00  0.000000000000000e+00  9.999960380562608e-01  1.939569249783777e-03 
 5.188000389289867e-01  1.000000000000000e+00  0.000000000000000e+00  9.999961236882409e-01  1.917367348363789e-03 
 5.248074602497985e-01  1.000000000000000e+00  0.000000000000000e+00  9.999962073710136e-01  1.895419584433760e-03 
 5.308844442310147e-01  1.000000000000000e+00  0.000000000000000e+00  9.999962891489471e-01  1.873723049095130e-03 
 5.370317963702794e-01  1.000000000000000e+00  0.000000000000000e+00  9.999963690654006e-01  1.852274866740801e-03 
 5.432503314924603e-01  1.000000000000000e+00  0.000000000000000e+00  9.999964471627458e-01  1.831072194674273e-03 
 5.495408738576519e-01  1.000000000000000e+00  0.000000000000000e+00  9.999965234823901e-01  1.810112222733127e-03 
 5.559042572704314e-01  1.000000000000000e+00  0.000000000000000e+00  9.999965980647987e-01  1.789392172916815e-03 
 5.623413251903772e-01  1.000000000000000e+00  0.000000000000000e+00  9.999966709495152e-01  1.768909299018704e-03 
 5.688529308438699e-01  1.000000000000000e+00  0.000000000000000e+00  9.999967421751830e-01  1.748660886262321e-03 
 5.754399373371858e-01  1.000000000000000e+00  0.000000000000000e+00  9.999968117795667e-01  1.728644250941764e-03 
 5.821032177709007e-01  1.000000000000000e+00  0.000000000000000e+00  9.999968797995703e-01  1.708856740066211e-03 
 5.888436553556187e-01  1.000000000000000e+00  0.000000000000000e+00  9.999969462712587e-01  1.689295731008503e-03 
 5.956621435290406e-01  1.000000000000000e+00  0.000000000000000e+00  9.999970112298752e-01  1.669958631157737e-03 
 6.025595860743882e-01  1.000000000000000e+00  0.000000000000000e+00  9.999970747098613e-01  1.650842877575836e-03 
 6.095368972402000e-01  1.000000000000000e+00  0.000000000000000e+00  9.999971367448742e-01  1.631945936658036e-03 
 6.165950018615134e-01  1.000000000000000e+00  0.000000000000000e+00  9.999971973678053e-01  1.613265303797264e-03 
 6.237348354824509e-01  1.000000000000000e+00  0.000000000000000e+00  9.999972566107970e-01  1.594798503052345e-03 
 6.309573444802253e-01  1.000000000000000e+00  0.000000000000000e+00  9.999973145052606e-01  1.576543086820010e-03 
 6.382634861905812e-01  1.000000000000000e+00  0.000000000000000e+00  9.999973710818918e-01  1.558496635510646e-03 
 6.456542290346884e-01  1.000000000000000e+00  0.000000000000000e+00  9.999974263706876e-01  1.540656757227752e-03 
 6.531305526475056e-01  1.000000000000000e+00  0.000000000000000e+00  9.999974804009626e-01  1.523021087451074e-03 
 6.606934480076297e-01  1.000000000000000e+00  0.000000000000000e+00  9.999975332013645e-01  1.505587288723345e-03 
 6.683439175686487e-01  1.000000000000000e+00  0.000000000000000e+00  9.999975847998874e-01  1.488353050340617e-03 
 6.760829753920163e-01  1.000000000000000e+00  0.000000000000000e+00  9.999976352238897e-01  1.471316088046133e-03 
 6.839116472814644e-01  1.000000000000000e+00  0.000000000000000e+00  9.999976845001068e-01  1.454474143727695e-03 
 6.918309709189719e-01  1.000000000000000e+00  0.000000000000000e+00  9.999977326546649e-01  1.437824985118498e-03 
 6.998419960023095e-01  1.000000000000000e+00  0.000000000000000e+00  9.999977797130959e-01  1.421366405501380e-03 
 7.079457843841743e-01  1.000000000000000e+00  0.000000000000000e+00  9.999978257003500e-01  1.405096223416456e-03 
 7.161434102129389e-01  1.000000000000000e+00  0.000000000000000e+00  9.999978706408110e-01  1.389012282372100e-03 
 7.244359600750274e-01  1.000000000000000e+00  0.000000000000000e+00  9.999979145583061e-01  1.373112450559222e-03 
 7.328245331389419e-01  1.000000000000000e+00  0.000000000000000e+00  9.999979574761207e-01  1.357394620568822e-03 
 7.413102413009558e-01  1.000000000000000e+00  0.000000000000000e+00  9.999979994170100e-01  1.341856709112766e-03 
 7.498942093324946e-01  1.000000000000000e+00  0.000000000000000e+00  9.999980404032115e-01  1.326496656747767e-03 
 7.585775750292231e-01  1.000000000000000e+00  0.000000000000000e+00  9.999980804564564e-01  1.311312427602507e-03 
