 frequency              onoise_spectrum       
 3.801893963205493e-02  1.233998898996148e-03 
 3.810658233937611e-02  1.232488776656905e-03 
 3.819442708400346e-02  1.230980523325950e-03 
 3.828247433168107e-02  1.229474136667643e-03 
 3.837072454922667e-02  1.227969614349283e-03 
 3.845917820453415e-02  1.226466954041111e-03 
 3.854783576657597e-02  1.224966153416297e-03 
 3.863669770540570e-02  1.223467210150950e-03 
 3.872576449216050e-02  1.221970121924101e-03 
 3.881503659906360e-02  1.220474886417704e-03 
 3.890451449942683e-02  1.218981501316638e-03 
 3.899419866765311e-02  1.217489964308692e-03 
 3.908408957923896e-02  1.216000273084570e-03 
 3.917418771077707e-02  1.214512425337889e-03 
 3.926449353995874e-02  1.213026418765165e-03 
 3.935500754557650e-02  1.211542251065818e-03 
 3.944573020752658e-02  1.210059919942165e-03 
 3.953666200681153e-02  1.208579423099419e-03 
 3.962780342554268e-02  1.207100758245680e-03 
 3.971915494694276e-02  1.205623923091941e-03 
 3.981071705534845e-02  1.204148915352069e-03 
 3.990249023621293e-02  1.202675732742819e-03 
 3.999447497610847e-02  1.201204372983817e-03 
 4.008667176272900e-02  1.199734833797561e-03 
 4.017908108489270e-02  1.198267112909423e-03 
 4.027170343254461e-02  1.196801208047632e-03 
 4.036453929675919e-02  1.195337116943283e-03 
 4.045758916974296e-02  1.193874837330327e-03 
 4.055085354483707e-02  1.192414366945573e-03 
 4.064433291651996e-02  1.190955703528673e-03 
 4.073802778040995e-02  1.189498844822132e-03 
 4.083193863326788e-02  1.188043788571295e-03 
 4.092606597299975e-02  1.186590532524349e-03 
 4.102041029865934e-02  1.185139074432314e-03 
 4.111497211045088e-02  1.183689412049044e-03 
 4.120975190973167e-02  1.182241543131223e-03 
 4.130475019901478e-02  1.180795465438357e-03 
 4.139996748197168e-02  1.179351176732778e-03 
 4.149540426343493e-02  1.177908674779631e-03 
 4.159106104940084e-02  1.176467957346880e-03 
 4.168693834703216e-02  1.175029022205297e-03 
 4.178303666466079e-02  1.173591867128461e-03 
 4.187935651179044e-02  1.172156489892758e-03 
 4.197589839909936e-02  1.170722888277371e-03 
 4.207266283844301e-02  1.169291060064283e-03 
 4.216965034285682e-02  1.167861003038265e-03 
 4.226686142655888e-02  1.166432714986882e-03 
 4.236429660495269e-02  1.165006193700484e-03 
 4.246195639462987e-02  1.163581436972203e-03 
 4.255984131337288e-02  1.162158442597950e-03 
 4.265795188015783e-02  1.160737208376412e-03 
 4.275628861515718e-02  1.159317732109048e-03 
 4.285485203974251e-02  1.157900011600085e-03 
 4.295364267648728e-02  1.156484044656515e-03 
 4.305266104916961e-02  1.155069829088091e-03 
 4.315190768277506e-02  1.153657362707324e-03 
 4.325138310349940e-02  1.152246643329482e-03 
 4.335108783875141e-02  1.150837668772580e-03 
 4.345102241715567e-02  1.149430436857384e-03 
 4.355118736855536e-02  1.148024945407401e-03 
 4.365158322401510e-02  1.146621192248880e-03 
 4.375221051582370e-02  1.145219175210806e-03 
 4.385306977749706e-02  1.143818892124901e-03 
 4.395416154378094e-02  1.142420340825612e-03 
 4.405548635065381e-02  1.141023519150118e-03 
 4.415704473532972e-02  1.139628424938316e-03 
 4.425883723626112e-02  1.138235056032825e-03 
 4.436086439314171e-02  1.136843410278982e-03 
 4.446312674690932e-02  1.135453485524834e-03 
 4.456562483974877e-02  1.134065279621139e-03 
 4.466835921509475e-02  1.132678790421363e-03 
 4.477133041763468e-02  1.131294015781668e-03 
 4.487453899331164e-02  1.129910953560922e-03 
 4.497798548932722e-02  1.128529601620686e-03 
 4.508167045414443e-02  1.127149957825213e-03 
 4.518559443749064e-02  1.125772020041447e-03 
 4.528975799036047e-02  1.124395786139012e-03 
 4.539416166501871e-02  1.123021253990221e-03 
 4.549880601500324e-02  1.121648421470062e-03 
 4.560369159512800e-02  1.120277286456198e-03 
 4.570881896148588e-02  1.118907846828964e-03 
 4.581418867145171e-02  1.117540100471366e-03 
 4.591980128368522e-02  1.116174045269073e-03 
 4.602565735813395e-02  1.114809679110417e-03 
 4.613175745603628e-02  1.113446999886384e-03 
 4.623810213992437e-02  1.112086005490621e-03 
 4.634469197362713e-02  1.110726693819423e-03 
 4.645152752227327e-02  1.109369062771737e-03 
 4.655860935229422e-02  1.108013110249150e-03 
 4.666593803142718e-02  1.106658834155892e-03 
 4.677351412871813e-02  1.105306232398835e-03 
 4.688133821452482e-02  1.103955302887482e-03 
 4.698941086051984e-02  1.102606043533967e-03 
 4.709773263969358e-02  1.101258452253057e-03 
 4.720630412635734e-02  1.099912526962138e-03 
 4.731512589614633e-02  1.098568265581220e-03 
 4.742419852602274e-02  1.097225666032934e-03 
 4.753352259427880e-02  1.095884726242522e-03 
 4.764309868053983e-02  1.094545444137839e-03 
 4.775292736576735e-02  1.093207817649349e-03 
 4.786300923226209e-02  1.091871844710120e-03 
 4.797334486366716e-02  1.090537523255823e-03 
 4.808393484497109e-02  1.089204851224724e-03 
 4.819477976251096e-02  1.087873826557690e-03 
 4.830588020397549e-02  1.086544447198174e-03 
 4.841723675840815e-02  1.085216711092220e-03 
 4.852885001621032e-02  1.083890616188460e-03 
 4.864072056914436e-02  1.082566160438102e-03 
 4.875284901033683e-02  1.081243341794938e-03 
 4.886523593428155e-02  1.079922158215332e-03 
 4.897788193684281e-02  1.078602607658222e-03 
 4.909078761525849e-02  1.077284688085117e-03 
 4.920395356814326e-02  1.075968397460086e-03 
 4.931738039549175e-02  1.074653733749765e-03 
 4.943106869868170e-02  1.073340694923348e-03 
 4.954501908047717e-02  1.072029278952584e-03 
 4.965923214503175e-02  1.070719483811777e-03 
 4.977370849789173e-02  1.069411307477777e-03 
 4.988844874599935e-02  1.068104747929984e-03 
 5.000345349769597e-02  1.066799803150338e-03 
 5.011872336272534e-02  1.065496471123320e-03 
 5.023425895223681e-02  1.064194749835949e-03 
 5.035006087878858e-02  1.062894637277774e-03 
 5.046612975635092e-02  1.061596131440879e-03 
 5.058246620030949e-02  1.060299230319869e-03 
 5.069907082746852e-02  1.059003931911878e-03 
 5.081594425605412e-02  1.057710234216557e-03 
 5.093308710571760e-02  1.056418135236076e-03 
 5.105049999753868e-02  1.055127632975119e-03 
 5.116818355402882e-02  1.053838725440881e-03 
 5.128613839913453e-02  1.052551410643066e-03 
 5.140436515824064e-02  1.051265686593879e-03 
 5.152286445817367e-02  1.049981551308030e-03 
 5.164163692720512e-02  1.048699002802727e-03 
 5.176068319505478e-02  1.047418039097671e-03 
 5.188000389289412e-02  1.046138658215056e-03 
 5.199959965334960e-02  1.044860858179566e-03 
 5.211947111050604e-02  1.043584637018368e-03 
 5.223961889990997e-02  1.042309992761116e-03 
 5.236004365857300e-02  1.041036923439938e-03 
 5.248074602497523e-02  1.039765427089442e-03 
 5.260172663906858e-02  1.038495501746706e-03 
 5.272298614228023e-02  1.037227145451284e-03 
 5.284452517751598e-02  1.035960356245189e-03 
 5.296634438916372e-02  1.034695132172902e-03 
 5.308844442309676e-02  1.033431471281364e-03 
 5.321082592667734e-02  1.032169371619974e-03 
 5.333348954876001e-02  1.030908831240584e-03 
 5.345643593969507e-02  1.029649848197499e-03 
 5.357966575133206e-02  1.028392420547471e-03 
 5.370317963702316e-02  1.027136546349697e-03 
 5.382697825162671e-02  1.025882223665816e-03 
 5.395106225151063e-02  1.024629450559906e-03 
 5.407543229455595e-02  1.023378225098481e-03 
 5.420008904016024e-02  1.022128545350488e-03 
 5.432503314924117e-02  1.020880409387301e-03 
 5.445026528423996e-02  1.019633815282724e-03 
 5.457578610912493e-02  1.018388761112985e-03 
 5.470159628939499e-02  1.017145244956726e-03 
 5.482769649208319e-02  1.015903264895015e-03 
 5.495408738576026e-02  1.014662819011327e-03 
 5.508076964053814e-02  1.013423905391553e-03 
 5.520774392807352e-02  1.012186522123990e-03 
 5.533501092157145e-02  1.010950667299340e-03 
 5.546257129578885e-02  1.009716339010708e-03 
 5.559042572703812e-02  1.008483535353598e-03 
 5.571857489319074e-02  1.007252254425908e-03 
 5.584701947368083e-02  1.006022494327930e-03 
 5.597576014950876e-02  1.004794253162349e-03 
 5.610479760324479e-02  1.003567529034231e-03 
 5.623413251903264e-02  1.002342320051033e-03 
 5.636376558259316e-02  1.001118624322586e-03 
 5.649369748122796e-02  9.998964399611037e-04 
 5.662392890382303e-02  9.986757650811689e-04 
 5.675446054085241e-02  9.974565977997434e-04 
 5.688529308438184e-02  9.962389362361539e-04 
 5.701642722807244e-02  9.950227785120937e-04 
 5.714786366718438e-02  9.938081227516165e-04 
 5.727960309858059e-02  9.925949670811388e-04 
 5.741164622073042e-02  9.913833096294340e-04 
 5.754399373371335e-02  9.901731485276279e-04 
 5.767664633922272e-02  9.889644819091985e-04 
 5.780960474056945e-02  9.877573079099689e-04 
 5.794286964268574e-02  9.865516246681098e-04 
 5.807644175212883e-02  9.853474303241341e-04 
 5.821032177708476e-02  9.841447230208922e-04 
 5.834451042737208e-02  9.829435009035699e-04 
 5.847900841444567e-02  9.817437621196885e-04 
 5.861381645140046e-02  9.805455048190971e-04 
 5.874893525297525e-02  9.793487271539739e-04 
 5.888436553555648e-02  9.781534272788194e-04 
 5.902010801718200e-02  9.769596033504565e-04 
 5.915616341754495e-02  9.757672535280279e-04 
 5.929253245799753e-02  9.745763759729869e-04 
 5.942921586155481e-02  9.733869688491053e-04 
 5.956621435289858e-02  9.721990303224606e-04 
 5.970352865838121e-02  9.710125585614366e-04 
 5.984115950602948e-02  9.698275517367248e-04 
 5.997910762554844e-02  9.686440080213119e-04 
 6.011737374832530e-02  9.674619255904868e-04 
 6.025595860743326e-02  9.662813026218312e-04 
 6.039486293763546e-02  9.651021372952197e-04 
 6.053408747538883e-02  9.639244277928159e-04 
 6.067363295884800e-02  9.627481722990699e-04 
 6.081350012786924e-02  9.615733690007142e-04 
 6.095368972401436e-02  9.604000160867636e-04 
 6.109420249055464e-02  9.592281117485077e-04 
 6.123503917247478e-02  9.580576541795133e-04 
 6.137620051647684e-02  9.568886415756182e-04 
 6.151768727098422e-02  9.557210721349290e-04 
 6.165950018614562e-02  9.545549440578179e-04 
 6.180164001383898e-02  9.533902555469205e-04 
 6.194410750767553e-02  9.522270048071335e-04 
 6.208690342300374e-02  9.510651900456109e-04 
 6.223002851691332e-02  9.499048094717607e-04 
 6.237348354823929e-02  9.487458612972430e-04 
 6.251726927756593e-02  9.475883437359673e-04 
 6.266138646723088e-02  9.464322550040878e-04 
 6.280583588132913e-02  9.452775933200032e-04 
 6.295061828571707e-02  9.441243569043522e-04 
 6.309573444801664e-02  9.429725439800097e-04 
 6.324118513761925e-02  9.418221527720887e-04 
 6.338697112569000e-02  9.406731815079308e-04 
 6.353309318517167e-02  9.395256284171078e-04 
 6.367955209078888e-02  9.383794917314182e-04 
 6.382634861905216e-02  9.372347696848834e-04 
 6.397348354826210e-02  9.360914605137447e-04 
 6.412095765851344e-02  9.349495624564637e-04 
 6.426877173169925e-02  9.338090737537127e-04 
 6.441692655151500e-02  9.326699926483806e-04 
 6.456542290346282e-02  9.315323173855637e-04 
 6.471426157485557e-02  9.303960462125650e-04 
 6.486344335482108e-02  9.292611773788909e-04 
 6.501296903430630e-02  9.281277091362486e-04 
 6.516283940608149e-02  9.269956397385451e-04 
 6.531305526474444e-02  9.258649674418819e-04 
 6.546361740672470e-02  9.247356905045524e-04 
 6.561452663028773e-02  9.236078071870413e-04 
 6.576578373553923e-02  9.224813157520185e-04 
 6.591738952442931e-02  9.213562144643409e-04 
 6.606934480075677e-02  9.202325015910447e-04 
 6.622165037017336e-02  9.191101754013454e-04 
 6.637430704018804e-02  9.179892341666354e-04 
 6.652731562017128e-02  9.168696761604802e-04 
 6.668067692135934e-02  9.157514996586153e-04 
 6.683439175685858e-02  9.146347029389428e-04 
 6.698846094164976e-02  9.135192842815342e-04 
 6.714288529259234e-02  9.124052419686176e-04 
 6.729766562842887e-02  9.112925742845849e-04 
 6.745280276978928e-02  9.101812795159835e-04 
 6.760829753919526e-02  9.090713559515138e-04 
 6.776415076106458e-02  9.079628018820295e-04 
 6.792036326171552e-02  9.068556156005315e-04 
 6.807693586937121e-02  9.057497954021692e-04 
 6.823386941416401e-02  9.046453395842312e-04 
 6.839116472813997e-02  9.035422464461495e-04 
 6.854882264526319e-02  9.024405142894932e-04 
 6.870684400142023e-02  9.013401414179671e-04 
 6.886522963442461e-02  9.002411261374051e-04 
 6.902398038402119e-02  8.991434667557770e-04 
 6.918309709189063e-02  8.980471615831740e-04 
 6.934258060165388e-02  8.969522089318145e-04 
 6.950243175887663e-02  8.958586071160367e-04 
 6.966265141107382e-02  8.947663544523000e-04 
 6.982324040771408e-02  8.936754492591786e-04 
 6.998419960022428e-02  8.925858898573610e-04 
 7.014552984199404e-02  8.914976745696450e-04 
 7.030723198838025e-02  8.904108017209383e-04 
 7.046930689671159e-02  8.893252696382533e-04 
 7.063175542629309e-02  8.882410766507076e-04 
 7.079457843841067e-02  8.871582210895148e-04 
 7.095777679633575e-02  8.860767012879901e-04 
 7.112135136532977e-02  8.849965155815402e-04 
 7.128530301264881e-02  8.839176623076680e-04 
 7.144963260754818e-02  8.828401398059621e-04 
 7.161434102128704e-02  8.817639464181009e-04 
 7.177942912713300e-02  8.806890804878464e-04 
 7.194489780036677e-02  8.796155403610408e-04 
 7.211074791828677e-02  8.785433243856078e-04 
 7.227698036021382e-02  8.774724309115464e-04 
 7.244359600749579e-02  8.764028582909295e-04 
 7.261059574351225e-02  8.753346048778991e-04 
 7.277798045367917e-02  8.742676690286703e-04 
 7.294575102545363e-02  8.732020491015210e-04 
 7.311390834833849e-02  8.721377434567930e-04 
 7.328245331388714e-02  8.710747504568888e-04 
 7.345138681570820e-02  8.700130684662689e-04 
 7.362070974947031e-02  8.689526958514508e-04 
 7.379042301290678e-02  8.678936309810016e-04 
 7.396052750582045e-02  8.668358722255432e-04 
 7.413102413008842e-02  8.657794179577412e-04 
 7.430191378966679e-02  8.647242665523100e-04 
 7.447319739059555e-02  8.636704163860024e-04 
 7.464487584100328e-02  8.626178658376142e-04 
 7.481695005111205e-02  8.615666132879789e-04 
 7.498942093324219e-02  8.605166571199617e-04 
 7.516228940181714e-02  8.594679957184630e-04 
 7.533555637336832e-02  8.584206274704113e-04 
 7.550922276653996e-02  8.573745507647642e-04 
 7.568328950209399e-02  8.563297639925014e-04 
 7.585775750291492e-02  8.552862655466249e-04 
 7.603262769401471e-02  8.542440538221580e-04 
 7.620790100253771e-02  8.532031272161392e-04 
 7.638357835776557e-02  8.521634841276217e-04 
 7.655966069112212e-02  8.511251229576699e-04 
 7.673614893617837e-02  8.500880421093590e-04 
 7.691304402865742e-02  8.490522399877692e-04 
 7.709034690643946e-02  8.480177149999865e-04 
 7.726805850956667e-02  8.469844655550971e-04 
 7.744617978024830e-02  8.459524900641861e-04 
 7.762471166286559e-02  8.449217869403357e-04 
 7.780365510397681e-02  8.438923545986233e-04 
 7.798301105232226e-02  8.428641914561155e-04 
 7.816278045882934e-02  8.418372959318686e-04 
 7.834296427661754e-02  8.408116664469272e-04 
 7.852356346100352e-02  8.397873014243174e-04 
 7.870457896950619e-02  8.387641992890477e-04 
 7.888601176185175e-02  8.377423584681063e-04 
 7.906786279997881e-02  8.367217773904564e-04 
 7.925013304804346e-02  8.357024544870366e-04 
 7.943282347242442e-02  8.346843881907541e-04 
 7.961593504172813e-02  8.336675769364887e-04 
 7.979946872679390e-02  8.326520191610852e-04 
 7.998342550069906e-02  8.316377133033516e-04 
 8.016780633876412e-02  8.306246578040569e-04 
 8.035261221855793e-02  8.296128511059309e-04 
 8.053784411990285e-02  8.286022916536599e-04 
 8.072350302487999e-02  8.275929778938824e-04 
 8.090958991783438e-02  8.265849082751891e-04 
 8.109610578538022e-02  8.255780812481213e-04 
 8.128305161640606e-02  8.245724952651649e-04 
 8.147042840208008e-02  8.235681487807514e-04 
 8.165823713585535e-02  8.225650402512530e-04 
 8.184647881347508e-02  8.215631681349816e-04 
 8.203515443297790e-02  8.205625308921859e-04 
 8.222426499470317e-02  8.195631269850495e-04 
 8.241381150129627e-02  8.185649548776865e-04 
 8.260379495771390e-02  8.175680130361418e-04 
 8.279421637122944e-02  8.165722999283869e-04 
 8.298507675143826e-02  8.155778140243171e-04 
 8.317637711026310e-02  8.145845537957505e-04 
 8.336811846195942e-02  8.135925177164260e-04 
 8.356030182312077e-02  8.126017042619983e-04 
 8.375292821268421e-02  8.116121119100368e-04 
 8.394599865193568e-02  8.106237391400244e-04 
 8.413951416451543e-02  8.096365844333532e-04 
 8.433347577642344e-02  8.086506462733234e-04 
 8.452788451602489e-02  8.076659231451407e-04 
 8.472274141405553e-02  8.066824135359125e-04 
 8.491804750362725e-02  8.057001159346469e-04 
 8.511380382023349e-02  8.047190288322504e-04 
 8.531001140175477e-02  8.037391507215257e-04 
 8.550667128846415e-02  8.027604800971670e-04 
 8.570378452303276e-02  8.017830154557609e-04 
 8.590135215053536e-02  8.008067552957802e-04 
 8.609937521845584e-02  7.998316981175872e-04 
 8.629785477669280e-02  7.988578424234242e-04 
 8.649679187756508e-02  7.978851867174169e-04 
 8.669618757581740e-02  7.969137295055696e-04 
 8.689604292862591e-02  7.959434692957612e-04 
 8.709635899560378e-02  7.949744045977477e-04 
 8.729713683880685e-02  7.940065339231550e-04 
 8.749837752273928e-02  7.930398557854783e-04 
 8.770008211435915e-02  7.920743687000807e-04 
 8.790225168308409e-02  7.911100711841890e-04 
 8.810488730079705e-02  7.901469617568930e-04 
 8.830799004185190e-02  7.891850389391421e-04 
 8.851156098307916e-02  7.882243012537432e-04 
 8.871560120379170e-02  7.872647472253591e-04 
 8.892011178579043e-02  7.863063753805033e-04 
 8.912509381337012e-02  7.853491842475435e-04 
 8.933054837332507e-02  7.843931723566929e-04 
 8.953647655495492e-02  7.834383382400102e-04 
 8.974287945007037e-02  7.824846804314004e-04 
 8.994975815299902e-02  7.815321974666060e-04 
 9.015711376059117e-02  7.805808878832130e-04 
 9.036494737222561e-02  7.796307502206379e-04 
